HC_ID,09/06/2021
H000,7.897551049996763e-06
H001,0.0
H002,1.5252736878324783e-05
H003,0.0
H004,0.0
H005,2.603537385053405e-05
H006,7.606621622803372e-06
H007,0.0
H008,0.0
H009,0.0
H010,1.354109483919236e-05
H011,2.059412797018761e-05
H012,5.645881808973006e-05
H013,1.4164255406613007e-05
H014,4.733124192044408e-06
H015,2.0951481968057332e-05
H016,0.0
H017,6.847340465256831e-05
H018,7.172945384754765e-06
H019,6.660489969606361e-06
H020,4.115178570239692e-05
H021,3.582853870902049e-05
H022,1.675326028532729e-05
H023,9.735748972937876e-05
H024,0.0
H025,1.6906247107582928e-05
H026,9.222325720607644e-05
H027,3.8142721140854863e-06
H028,5.635415702527642e-06
H029,7.503156842020157e-06
H030,2.2760154577121003e-05
H031,0.0
H032,2.0952826790095153e-05
H033,4.0464921680732546e-05
H034,3.7150658447620926e-05
H035,0.00011395757685387057
H036,0.0
H037,6.974755942801145e-05
H038,5.8960838061597907e-05
H039,5.8960838061597907e-05
H040,3.1563072734912124e-05
H041,0.0002399696401415019
H042,0.0
H043,1.3123339695238385e-05
H044,2.8423430052588764e-05
H045,0.0
H046,0.00013637774885387482
H047,3.1898938039708455e-05
H048,3.562966490829878e-05
H049,0.0
H050,2.349812839207711e-05
H051,7.068825051995787e-06
H052,2.866177930696505e-05
H053,0.0
H054,6.866848650088728e-05
H055,0.0
H056,7.524982075001844e-05
H057,0.0
H058,3.3400599535374427e-06
H059,2.972557541758047e-05
H060,1.3360239814149771e-05
H061,9.761460600579525e-05
H062,7.567670692548496e-06
H063,2.1389093214541288e-05
H064,0.0
H065,1.8987294740806268e-05
H066,2.674320576100049e-05
H067,9.26286638047554e-05
H068,1.882062786775504e-05
H069,0.0
H070,0.0
H071,3.404735329362557e-05
H072,4.31247045218431e-05
H073,1.0994763905313216e-05
H074,5.201205125321356e-05
H075,0.00010402410250642713
H076,2.1796532102409482e-06
H077,0.0
H078,0.0
H079,8.966035629294487e-05
H080,2.0478614499293566e-06
H081,0.0
H082,5.4218864284049326e-05
H083,3.227508906560034e-05
H084,6.230665067624186e-06
H085,0.0
H086,5.5534322326660155e-05
H087,4.1105965881078854e-05
H088,0.0
H089,2.4304842468678082e-06
H090,0.0007861498187026226
H091,2.5525787476585673e-05
H092,0.00011590397703790131
H093,0.0
H094,0.0
H095,0.00010972369324855587
H096,0.0
H097,1.9332675713827306e-05
H098,3.3118277382750246e-06
H099,4.2673461557121586e-05
H100,0.00016657235204136717
H101,3.82631919445308e-05
H102,4.557573836451054e-05
H103,4.245208240695151e-05
H104,0.0
H105,0.00012756262422425658
H106,0.0
H107,0.0
H108,7.042731091169676e-05
H109,0.0001974371456335007
H110,0.0007758062649728806
H111,0.00026286686530507504
H112,0.00016729750607138725
H113,0.00011745186733768287
H114,0.0005507624819054822
