HC_ID,12/08/2020
H000,7.982083045536764e-06
H001,0.0
H002,1.4594489620404306e-05
H003,0.0
H004,0.0
H005,2.4711681765044648e-05
H006,7.297037109692113e-06
H007,0.0
H008,0.0
H009,0.0
H010,1.2838486318707699e-05
H011,1.9629429530747658e-05
H012,5.58709703825581e-05
H013,1.4021462026605432e-05
H014,4.68242036992239e-06
H015,2.0691267227519737e-05
H016,0.0
H017,6.636948002996668e-05
H018,7.034105926578745e-06
H019,6.433856313276729e-06
H020,4.092394869591622e-05
H021,3.493440935491157e-05
H022,1.6372759219328314e-05
H023,9.790402979778832e-05
H024,0.0
H025,1.6959577873050923e-05
H026,9.238639646942734e-05
H027,3.8107263944674496e-06
H028,5.653192624350308e-06
H029,7.5203895599866426e-06
H030,2.2309236586700297e-05
H031,0.0
H032,2.0247410469064325e-05
H033,3.922753908086176e-05
H034,3.604498239421622e-05
H035,0.00011058465754078297
H036,0.0
H037,6.614871675238499e-05
H038,5.946926462102548e-05
H039,5.946926462102548e-05
H040,3.084984816265308e-05
H041,0.00023477326922841872
H042,0.0
H043,1.283916316092915e-05
H044,2.7347525915716278e-05
H045,0.0
H046,0.00013216676802727613
H047,3.213982913840704e-05
H048,3.545505361571382e-05
H049,0.0
H050,2.21472508037785e-05
H051,7.1383649821915645e-06
H052,2.7580114628797923e-05
H053,0.0
H054,6.936688728486461e-05
H055,0.0
H056,6.987081775045224e-05
H057,0.0
H058,3.140120975955469e-06
H059,2.7941869120599903e-05
H060,1.2560483903821876e-05
H061,9.175006485866918e-05
H062,6.880593399981942e-06
H063,2.155711560985032e-05
H064,0.0
H065,2.053075265821388e-05
H066,2.7829600967061357e-05
H067,9.604660986885436e-05
H068,1.9364519017383355e-05
H069,0.0
H070,0.0
H071,3.595654632993839e-05
H072,4.680428937262805e-05
H073,1.1868949895404337e-05
H074,5.66210566289482e-05
H075,0.0001132421132578964
H076,2.2278492264211966e-06
H077,0.0
H078,0.0
H079,9.33713621699129e-05
H080,2.110212760158815e-06
H081,0.0
H082,5.668961933184349e-05
H083,3.297605938362374e-05
H084,6.391641499866957e-06
H085,0.0
H086,5.680782800872063e-05
H087,4.224351914104744e-05
H088,0.0
H089,2.568498488180575e-06
H090,0.0008551255963123158
H091,2.769862409437622e-05
H092,0.00012511755719023875
H093,0.0
H094,0.0
H095,0.00011940339424402157
H096,0.0
H097,1.9263940132465656e-05
H098,3.3071792938785765e-06
H099,4.330041258497222e-05
H100,0.00017556379192041992
H101,3.557795296379034e-05
H102,4.235376066122604e-05
H103,4.196031087558263e-05
H104,0.0
H105,0.00014685500513035961
H106,0.0
H107,0.0
H108,8.908372231548982e-05
H109,0.0007772371906009686
H110,0.0035517024449516457
H111,0.0013152570475681942
H112,0.000807710919825912
H113,0.0005788902409301253
H114,0.003857574183142983
H115,0.005592375468738605
H116,0.0
H117,0.0007047193076700574
H118,0.0
H119,0.0004524272393496759
H120,0.002986019779707861
H121,0.002261315247153339
H122,0.0
H123,0.0
H124,0.0019774147235152003
H125,0.000880637595484035
H126,0.008105997314164252
H127,0.0007361684772513163
H128,0.004439923613115047
H129,0.00037564581987346174
H130,0.00018850735675508677
H131,0.0
H132,0.00024866284747522793
H133,0.008533973242865407
H134,0.00369385056208904
H135,0.0004947230865429221
H136,0.00026917113201709085
H137,0.0
H138,0.0010155188745764076
H139,0.0010882994961005882
H140,0.0007567164036710064
H141,0.0005488638778653614
H142,0.0
H143,0.00248229330935938
H144,0.0014494166293675106
H145,0.001896002414241176
H146,0.0011270519981959604
H147,0.004528605774485161
H148,0.006762311989175763
H149,0.0
H150,0.009709580380466603
H151,0.002274517032917088
H152,0.005884552289527932
H153,0.0
H154,0.004003407672416854
H155,0.002359130141332881
H156,0.002628683366021571
H157,0.0
H158,3.031152957394807e-05
H159,0.0
