HC_ID,07/08/2020
H000,9.746989890032425e-05
H001,0.0
H002,0.00017939211368874283
H003,0.0
H004,0.0
H005,0.00029834542317976596
H006,8.950498665488362e-05
H007,0.0
H008,0.0
H009,0.0
H010,0.0001479998499530778
H011,0.00022367438605517227
H012,0.0006068681618238221
H013,0.00015230974137802375
H014,5.094686095454488e-05
H015,0.0002267919618774022
H016,0.0
H017,0.0007392049368162648
H018,7.802052455732747e-05
H019,7.118489564727744e-05
H020,0.00044282661238883734
H021,0.0003909069394961759
H022,0.00018049544562205138
H023,0.0011066389992543603
H024,0.0
H025,0.00018923412411835596
H026,0.001025638941015331
H027,4.2228464295617404e-05
H028,6.307804137278532e-05
H029,8.393470621342847e-05
H030,0.0002629181417335659
H031,0.0
H032,0.0002303959696880987
H033,0.0004438063324013178
H034,0.00040727672311577243
H035,0.0012503447659853834
H036,0.0
H037,0.0007619224395763629
H038,0.0006743534512511331
H039,0.0006743534512511331
H040,0.0003400608156542715
H041,0.0025889940298350162
H042,0.0
H043,0.00014158561100660244
H044,0.00031674841498211226
H045,0.0
H046,0.0015021975982158332
H047,0.0004299028451973784
H048,0.0004726514503439794
H049,0.0
H050,0.0003135142144769213
H051,9.921137225000741e-05
H052,0.000379526522206241
H053,0.0
H054,0.0009018026252928961
H055,0.0
H056,0.0010781300793426514
H057,0.0
H058,4.612193020867413e-05
H059,0.0004101285536201467
H060,0.0001844877208346965
H061,0.0013520043162050912
H062,0.00010862737698132646
H063,0.0003225866864945566
H064,0.0
H065,0.00026905639836182724
H066,0.00037874711013874147
H067,0.001355995607344936
H068,0.00026596256789594654
H069,0.0
H070,0.0
H071,0.0005055893480638699
H072,0.0006408431154096343
H073,0.00016893590542666707
H074,0.0008025137990169722
H075,0.0016050275980339444
H076,2.8123038010584282e-05
H077,0.0
H078,0.0
H079,0.0011805572406787897
H080,2.6082610662507325e-05
H081,0.0
H082,0.0006837679413727483
H083,0.0004157799414943635
H084,8.275378503989695e-05
H085,0.0
H086,0.0007417290286260059
H087,0.0005328912999140079
H088,0.0
H089,3.1424539619020376e-05
H090,0.01477185253463201
H091,0.00045528154415660664
H092,0.0020954936838205977
H093,0.0
H094,0.0
H095,0.001832922960396673
H096,0.0
H097,0.0002261037524905376
H098,3.889515647411205e-05
H099,0.0005045454243818065
H100,0.0018768787388353553
H101,0.0004330377432253007
H102,0.0005200000736275034
H103,0.0004855489416819486
H104,0.0
H105,0.0018505902763474448
H106,0.0
H107,0.0
H108,0.0023050859937742653
H109,0.035248963061446814
H110,0.3884445061582034
H111,0.10971882357280738
H112,0.016288765040551097
H113,0.011392892307473685
