HC_ID,04/12/2021
H000,0.00019202268989853622
H001,0.0
H002,0.00037272329971062805
H003,0.0
H004,0.0
H005,0.0006408459705189752
H006,0.00018569557450693672
H007,0.0
H008,0.0
H009,0.0
H010,0.00033911743805049887
H011,0.0005209574880010468
H012,0.001409233346696332
H013,0.0003534636361777509
H014,0.00011832393173797297
H015,0.0005252264911580184
H016,0.0
H017,0.0016926768245899607
H018,0.0001770123762373122
H019,0.0001657445313104489
H020,0.001014024505167
H021,0.0008826188567755815
H022,0.00041434672362623587
H023,0.0023860981146358574
H024,0.0
H025,0.00041509638348854533
H026,0.002266532249494363
H027,9.374472936717433e-05
H028,0.00013836546116284844
H029,0.0001842666184297813
H030,0.0005551445802131856
H031,0.0
H032,0.000514759095850109
H033,0.0009957332631450218
H034,0.0009141576596679102
H035,0.0028043412394203326
H036,0.0
H037,0.0017504901257148933
H038,0.0014456239420422544
H039,0.0014456239420422544
H040,0.0007806538901038058
H041,0.005933660592760163
H042,0.0
H043,0.0003244970636665714
H044,0.0006975218640306307
H045,0.0
H046,0.00335219437967109
H047,0.0007709906997862628
H048,0.0008596473403875077
H049,0.0
H050,0.0005613078605207767
H051,0.00017098270178697854
H052,0.0006859115882619921
H053,0.0
H054,0.0016634238641123926
H055,0.0
H056,0.0017882784704919283
H057,0.0
H058,7.889298297859125e-05
H059,0.0007020185133677002
H060,0.000315571931914365
H061,0.002307510090383606
H062,0.0001820697864112365
H063,0.0005106732769640236
H064,0.0
H065,0.00046986749144859233
H066,0.0006514661310251534
H067,0.0022436160489729116
H068,0.0004567532139238873
H069,0.0
H070,0.0
H071,0.0008318731046176794
H072,0.0010687930208982289
H073,0.000270548086487854
H074,0.0012863376400702017
H075,0.0025726752801404035
H076,5.313884335834539e-05
H077,0.0
H078,0.0
H079,0.002193549583446796
H080,5.004922595539994e-05
H081,0.0
H082,0.0013339461489743256
H083,0.0007862081836810966
H084,0.0001515634377765908
H085,0.0
H086,0.0013479566678612997
H087,0.0010029371251076779
H088,0.0
H089,6.005109021822099e-05
H090,0.019482351496209943
H091,0.0006341376139272331
H092,0.002874506168082969
H093,0.0
H094,0.0
H095,0.0027158921304100397
H096,0.0
H097,0.0004912211837716817
H098,8.433568408553128e-05
H099,0.001066657739737482
H100,0.005101748232746959
H101,0.001040982381771039
H102,0.0011965055177377672
H103,0.0011325775792336854
H104,0.0
H105,0.003658883306547024
H106,0.0
H107,0.0
H108,0.002138637717535829
H109,0.1654129604310502
H110,0.4287308614691315
H111,0.1531663894532433
H112,0.018405113464066855
H113,0.011253437443254183
H114,0.41077339261670404
H115,0.6003887724041953
H116,0.0
H117,0.07565256261462762
H118,0.0
H119,0.009324894355472258
H120,0.0615443027461169
H121,0.04689867881943444
H122,0.0
H123,0.0
H124,0.03850576329932508
H125,0.016720011554861094
H126,0.16171105933696003
H127,0.01795788102023266
H128,0.06910246923891965
H129,0.0058463943884589946
H130,0.002930584277297991
H131,0.0
H132,0.003856892880434901
H133,0.1333775190987093
H134,0.057489544819846784
H135,0.0077320300926788
H136,0.004195715797128607
H137,0.0
H138,0.016519867304128192
H139,0.02245104018557669
H140,0.013230331402165384
H141,0.009619667573293047
H142,0.0
H143,0.04552902988338617
H144,0.01949903210699458
H145,0.04170396077276512
H146,0.011337515046028947
H147,0.04577023520202664
H148,0.06802509027617369
H149,0.0
H150,0.08680864378164273
H151,0.01721205926881407
H152,0.05249533867109121
H153,0.0
H154,0.035691440490296523
H155,0.019077376330391204
H156,0.013690168550816884
H157,0.0
H158,0.0008402950071037704
H159,0.0
H160,0.00043204379672853944
H161,0.0009536551590549837
H162,0.0024915614555490137
H163,0.00011211833038756942
H164,0.0
H165,0.00022204439790520257
H166,0.00022230262862517702
H167,0.0006624038089867191
H168,0.0
H169,0.0
H170,0.0009172319048428889
H171,0.002242436922141727
H172,0.0002622764641336594
H173,5.678638888476816e-05
H174,0.0007843899172014066
H175,0.0010783170160240108
H176,0.00021682687087050008
H177,0.00028007715307104065
H178,0.0015047394948367679
H179,0.0022428279909928886
H180,0.000338429424637629
H181,0.00016921516135353637
H182,0.000536847409600973
H183,0.008486908794708868
H184,0.002747077825670452
H185,0.0025732577046779313
H186,0.00012253608117513957
H187,0.004367029786573902
H188,0.0
H189,0.0025445454259511624
H190,0.0006597503972214509
H191,0.0002570919718240454
H192,0.0
H193,0.0001654711801842494
H194,0.0050309425022663345
H195,0.001407659833143566
H196,0.0
H197,0.0
H198,0.0
H199,0.0005585200760890107
H200,0.00040520014751236206
H201,0.0010830008564060368
H202,0.0008283883200183268
H203,0.0
H204,0.00021436737585130145
H205,0.001468641423343192
H206,0.001766272432187391
H207,0.0052425922278190335
H208,0.005120336983639078
H209,0.0
H210,0.004045318009697626
H211,0.00427532302428856
H212,0.0018424699892632763
H213,0.0035555089998743224
H214,0.06089370426456231
H215,0.0
H216,0.056223730093290715
H217,0.028276128508806606
H218,0.0
H219,0.0
H220,0.036236857066195734
H221,0.03948857634265737
H222,0.04120800918713088
H223,0.15604518470607415
H224,0.18325502223236578
H225,0.16327285922278056
H226,0.19656384074388858
H227,0.011228458705549444
H228,0.01321013865852684
H229,0.03222983573642487
H230,0.02925986209975308
H231,0.04312842132658656
H232,0.08103323777551057
H233,0.0011900746078718108
H234,0.0003055405677140452
H235,0.0
H236,0.02027079924343116
H237,0.0
H238,0.0
H239,0.0027820206854125198
H240,0.002926842980217424
H241,0.003516656657087156
H242,0.03015856419077433
H243,0.0021998024296163068
H244,0.0009443449875297779
H245,0.00011989092906021248
H246,0.001456944798549839
H247,0.0004491774550081198
H248,0.0
H249,0.001221110421922639
H250,0.0034535859705300837
H251,0.0
H252,0.005434938065662074
H253,0.001990622752018964
H254,0.0008524725856431637
H255,0.0
H256,0.003519629938376278
H257,0.0
H258,0.004840429076303483
H259,0.006674183959602507
H260,0.014994526633248528
H261,0.0021610721473725586
H262,0.004334915197454813
H263,0.0
H264,0.0042985159907795775
H265,0.0
H266,0.010698217044124941
H267,0.09218995204641055
H268,0.13913418430887
H269,0.11475819848381971
H270,0.41246159351857214
H271,0.04023781084565811
H272,0.19413918112309703
H273,0.7040446986688554
H274,0.0
H275,0.502992141268963
H276,0.3715808816602731
H277,0.7643697083689973
H278,0.320524344087389
H279,0.36693959911683127
H280,0.0003140960119946385
H281,0.0002120932828110222
H282,0.0001855816224596444
H283,0.0
H284,0.00043122787569131504
H285,1.8419377561745223e-05
H286,0.0
H287,0.0008312574349310823
H288,0.0
H289,2.7701652054862885e-05
H290,0.002003893483322333
H291,0.0005213512151297306
H292,0.0007853932414579587
H293,2.804398123629502e-05
H294,0.00012514792077440305
