GEOID,07/13/2020
48439121609,0.01323100551464672
48187210708,0.004718389576943571
48201550301,0.0026353271320537887
48201550302,0.0025657135463975087
48157675800,0.0014398050631994788
48157670800,0.0018261551055463484
48157675700,0.0008875488345346473
48157673200,0.0012653145086564369
48157673400,0.0015097967742561664
48157673300,0.001051620982576548
48201550401,0.00200045340089851
48201553403,0.002183832644552657
48201454502,0.0022299255442067944
48201541601,0.0018525768495930644
48201541602,0.002067388860514687
48373210102,0.0014903970625528766
48373210101,0.004061750734949794
48373210500,0.005253109940738952
48373210400,0.014208567916005744
48157670400,0.0030759194520863196
48157670300,0.0028800395704866454
48157670200,0.0027974262246374115
48157670700,0.002331109317120072
48201455102,0.0020496531096512857
48201511302,0.0036699325515643848
48201520601,0.0028648586264847244
48201554001,0.0020940641935940163
48201554901,0.00202985121832612
48201212300,0.003684257960799658
48201212400,0.003014209448311784
48157675300,0.0016178199393380725
48157675600,0.0010396296917597964
48157673700,0.0018920408674609577
48157675100,0.001922566528501158
48017950100,0.010975754986779003
48201250701,0.0018719592893564083
48201250702,0.001801456871762676
48201251503,0.0018188294769020375
48201251402,0.001833535950037064
48201251902,0.0013969878224550046
48201314002,0.003985556828391939
48201511002,0.003306206857484428
48201511001,0.00324782391335603
48201522302,0.0029419177245522494
48201522202,0.002856077182367721
48201522301,0.0028979109109426495
48201522201,0.0028514183458397072
48201532002,0.0027340902667855366
48201532001,0.0026968158107396984
48201532502,0.002468021835919698
48201543200,0.002508198866578632
48201522500,0.0033239873500544442
48201553100,0.002103942000046011
48201553300,0.0024743871987304308
48201553500,0.0022280495430293925
48201553600,0.0019433180007183022
48251130208,0.00949823552200873
48251131000,0.005578570160026575
48251131100,0.005890134495533048
48251130409,0.0064085509049897635
48251130800,0.0062669920820908115
48201534100,0.00247434508764316
48439110703,0.01374903953707913
48201540100,0.0024330652228193544
48245002100,0.0023820620085567897
48245002200,0.002394733988519512
48245002300,0.0020882665011808677
48245002500,0.002008679964397767
48245002600,0.002008679964397767
48245005100,0.00103924474892071
48245005400,0.0011214968006258326
48113011800,0.010615938356526421
48113012208,0.01360853810215261
48201553700,0.0021039716271114006
48201554200,0.0020043306990335406
48201554600,0.0018242114521746207
48439113628,0.014677655209594097
48439113629,0.01383499778799979
48445950300,0.05853749011198099
48201233200,0.0022665891873095002
48201233400,0.002908346790854586
48201233500,0.0026523106310445484
48113010703,0.012747452675784634
48113010704,0.013195943517368263
48201311000,0.003155381163189157
48201311100,0.0030179549469632667
48201311300,0.0035017257256007963
48201311400,0.0029660516175216292
48201233600,0.002752167173538151
48201240100,0.0026644345674328974
48167720400,0.0014609574511256051
48167720700,0.001731681139412573
48167720900,0.0013665115714355384
48201311500,0.002949269339205903
48201311600,0.0034712475594599525
48201240600,0.002420803896391414
48113980100,0.014998828268573563
48201252000,0.0016774366105044183
48113000605,0.017160808072964266
48201311700,0.0035090228486651994
48201311800,0.0035229345421804222
48201311900,0.0035694573252664096
48201312000,0.0036489867742282764
48183001400,0.08412603865640288
48307950300,0.12725214235047433
48381021900,0.016060784947440284
48307950400,0.10333631748913023
48307950500,0.04328021963542454
48113016407,0.01189996287801353
48183000600,0.08115407695801807
48183010301,0.0822699932679799
48183001200,0.08681479432612067
48183000200,0.077318942805626
48183010400,0.0785664699158847
48381021702,0.021708049611935176
48381021801,0.02687352469475948
48381020900,0.04848338180428479
48381021602,0.06027826634942319
48113007101,0.015392401758799756
48113018002,0.011828706480866773
48113016804,0.009199925995552269
48113009105,0.011268806998740293
48113012210,0.012762998828031355
48113009610,0.015763921425316196
48113014121,0.013438195034881714
48113013713,0.014790797988734478
48113004201,0.014579538225838311
48113017001,0.0068777444638590465
48113017102,0.009027646861626493
48113018124,0.009323875003999567
48183010600,0.08398169968014754
48183000900,0.08655156627089575
48183010200,0.08495988950735507
48201252100,0.0016507476408900222
48201253000,0.0013356589646620798
48201253300,0.0014459298768401668
48201253400,0.00126923129797835
48113011105,0.011750664664526237
48201312100,0.003721219266841958
48201312200,0.0037268205350691054
48201312400,0.003864644971819417
48113005901,0.011860926895345692
48113006001,0.01295962010215085
48113006002,0.012126577977087093
48113006200,0.013760996659235459
48167721000,0.0012096419806406382
48167721100,0.0012829937094749355
48113006301,0.013112486000736228
48113006302,0.013511726366615262
48113006501,0.012953400694815657
48113006502,0.012520810457300026
48203020200,0.038419135147913404
48203020102,0.018980366645487582
48203020401,0.08936499002514042
48203020402,0.09196241501800037
48397040200,0.013538153795390116
48397040301,0.00802566207431013
48397040302,0.014440895358223665
48381020100,0.05951587048630888
48381020500,0.04867914522607622
48383950100,0.017158658832785355
48113010801,0.012532191474760493
48113011200,0.011928675074554827
48113011300,0.010834031682369181
48201312500,0.004241548236015172
48201312600,0.004163669075119417
48201241200,0.0020432436649595776
48113001800,0.0171252350894595
48113001900,0.017189097216979456
48113002000,0.015352375924112456
48113002100,0.016902840339937327
48201241300,0.002353355214266662
48201253500,0.0015053248482190902
48201253600,0.0015525373537868025
48113001202,0.013983469616920262
48113001203,0.013961757505698745
48113015800,0.013010943012591475
48113011900,0.010845052321336597
48113016903,0.007872079118249985
48113016617,0.010283664583591375
48113008703,0.011979901944615026
48113014002,0.014611315513223786
48201312700,0.004131593186657889
48201312800,0.003840504281065384
48201312900,0.004034343388596967
48201313100,0.004067073241124944
48201313200,0.004058728411798398
48201313300,0.003534257901271629
48113014124,0.013944946873245736
48113007700,0.01666958074258902
48113013711,0.014475366990637072
48113014114,0.013873558068407125
48113015304,0.013158186981955021
48113014703,0.01489982379394001
48113016406,0.012009897572930828
48113018205,0.011363858544394048
48113011500,0.012272847023375773
48113005902,0.012183002962633837
48439111102,0.01322489525422265
48439111202,0.012651768604492136
48439111304,0.01147434161731881
48439106001,0.013674185462339488
48439106002,0.01366378032242512
48439106101,0.015192854113476735
48439106102,0.013853629446939622
48439106201,0.01496686431211597
48439106202,0.015292997529831123
48439106300,0.015041006037541315
48439106502,0.015514224770374518
48439106503,0.014966842665011299
48439106507,0.015071465215684005
48439106510,0.013274677672874479
48167721700,0.0012140610459104983
48167722100,0.0008784073058456195
48167722300,0.001071060481223185
48167722600,0.0011047605849273184
48167722700,0.0011047605849273184
48247950200,0.0
48139060500,0.0058600659479035085
48139060600,0.006840835911610649
48139061400,0.006250132507144958
48141010101,0.0032545492756233404
48141004002,0.010822751027948179
