GEOID,06/07/2021
48439121609,0.0891675947898297
48187210708,0.04127243934259608
48201550301,0.03471900276605572
48201550302,0.03373457216090092
48157675800,0.019123017512397276
48157670800,0.02584736783578485
48157675700,0.01186610714566141
48157673200,0.017059943349538205
48157673400,0.020908195569056147
48157673300,0.014571009783084024
48201550401,0.027667953359122022
48201553403,0.028185758033938055
48201454502,0.030539483265751604
48201541601,0.025212802678216663
48201541602,0.028209731508937512
48373210102,0.008560151914254273
48373210101,0.027528186756986678
48373210500,0.03269125163951944
48373210400,0.09865500392808164
48157670400,0.04338840065241975
48157670300,0.04063448444471267
48157670200,0.03950299518469204
48157670700,0.03289522248767691
48201455102,0.027934591600405973
48201511302,0.051680344897319486
48201520601,0.03993596698457556
48201554001,0.02829090743217852
48201554901,0.025589515995876815
48201212300,0.051917641159782354
48201212400,0.042445778342806446
48157675300,0.022364208989907017
48157675600,0.014052804171773462
48157673700,0.026259903011921014
48157675100,0.026649190325641912
48017950100,0.08624799145335911
48201250701,0.024288575943357316
48201250702,0.02331276676337431
48201251503,0.023422767803622985
48201251402,0.023631502924532723
48201251902,0.02287679936645142
48201314002,0.05629323366723382
48201511002,0.04651241361759206
48201511001,0.04568961396849838
48201522302,0.0410358232565312
48201522202,0.03981344779242671
48201522301,0.04054161897218665
48201522201,0.039742575901664204
48201532002,0.03806927806360684
48201532001,0.03749831588935484
48201532502,0.03423320016214802
48201543200,0.03444469140005284
48201522500,0.04672246631589834
48201553100,0.028983465204728467
48201553300,0.03226052889148822
48201553500,0.028978758899732643
48201553600,0.026726793560166023
48251130208,0.0631943283430687
48251131000,0.03577550625712054
48251131100,0.037963479046123974
48251130409,0.04390202718224558
48251130800,0.04049768008782838
48201534100,0.03386976129094212
48439110703,0.09078158025262802
48201540100,0.03341315651520617
48245002100,0.07142544455002764
48245002200,0.07160137248190919
48245002300,0.06147264446056586
48245002500,0.05877981226725176
48245002600,0.05877981226725176
48245005100,0.039050147489686514
48245005400,0.04182203214275236
48113011800,0.07591080848682777
48113012208,0.09808429465184575
48201553700,0.028456090595161822
48201554200,0.02715164715127927
48201554600,0.024680515802210173
48439113628,0.09979366380406471
48439113629,0.09412491318256769
48445950300,0.1351544783787018
48201233200,0.03199641837168419
48201233400,0.04100504370780684
48201233500,0.03743894434233396
48113010703,0.08983809822832525
48113010704,0.09309121483970774
48201311000,0.044517324422254555
48201311100,0.0425696101365752
48201311300,0.04951043959228111
48201311400,0.04184881368963867
48201233600,0.03886075728304477
48201240100,0.035173632237181125
48167720400,0.020866893951636538
48167720700,0.02483624341435055
48167720900,0.019728713859424745
48201311500,0.0417005776001866
48201311600,0.04908608917243282
48201240600,0.03347417474525077
48113980100,0.106833763785987
48201252000,0.023337080106300097
48113000605,0.12256032191709167
48201311700,0.04961115467122342
48201311800,0.049739093699437145
48201311900,0.05038756666061659
48201312000,0.05150064514541345
48183001400,0.348626437511811
48307950300,0.18941368868975111
48381021900,0.04377534647715897
48307950400,0.1563652167162901
48307950500,0.06205012802345586
48113016407,0.08301093428729521
48183000600,0.3297414138965351
48183010301,0.3395024327845486
48183001200,0.3522460985623405
48183000200,0.3148603306019481
48183010400,0.3353191092591092
48381021702,0.04532954232103708
48381021801,0.06683166093134968
48381020900,0.10217905997680592
48381021602,0.1294845879539486
48113007101,0.10945777504220006
48113018002,0.08417152039997479
48113016804,0.0653471891748016
48113009105,0.08129799621494999
48113012210,0.09168814089732208
48113009610,0.10808225596560544
48113014121,0.09177080496158493
48113013713,0.10107094661993005
48113004201,0.10409127147803145
48113017001,0.04885551739954782
48113017102,0.0641377256559382
48113018124,0.0638800142618619
48183010600,0.3589524384238212
48183000900,0.355775641294043
48183010200,0.35424383064796433
48201252100,0.023069548204576774
48201253000,0.01888504808952217
48201253300,0.02043995668967528
48201253400,0.017991839674169827
48113011105,0.0837261701200368
48201312100,0.05252493172549936
48201312200,0.05254988751836448
48201312400,0.054545328504097434
48113005901,0.08470436630389666
48113006001,0.0925566420208492
48113006002,0.08639022497805232
48113006200,0.09851686854841288
48167721000,0.017643371321534554
48167721100,0.018564663645001298
48113006301,0.09363767869237558
48113006302,0.09666157799350829
48113006501,0.09186308117492646
48113006502,0.08891876330414616
48203020200,0.14173633527616064
48203020102,0.0688258060461876
48203020401,0.33510975350655053
48203020402,0.3462248825374368
48397040200,0.05320896457084934
48397040301,0.056524527273694065
48397040302,0.05993274474904088
48381020100,0.12543259439121188
48381020500,0.1025007566842271
48383950100,15.368990768754234
48113010801,0.08896858928159623
48113011200,0.08502776780909549
48113011300,0.07722877489818863
48201312500,0.05983009031288507
48201312600,0.05877790842652581
48201241200,0.026353560100084016
48113001800,0.12242117710177185
48113001900,0.12279409744487453
48113002000,0.10991051241607556
48113002100,0.12063573216991905
48201241300,0.030560483862554975
48201253500,0.02126920331872608
48201253600,0.021996366563810453
48113001202,0.10078216472867009
48113001203,0.10059543382377692
48113015800,0.09144168212162541
48113011900,0.07748707475544883
48113016903,0.05608825705334654
48113016617,0.07275789692734162
