,HC_ID,GEOID,dist,trvl_time
631168,H556,48211950300,0,14.52048394880792
631170,H556,48483950100,0,33.84584717980951
631171,H556,48483950300,0,58.26192007796474
631177,H556,48065950100,0,68.96788919436736
631183,H556,48393950100,0,63.76345209333394
631203,H556,48179950300,0,54.976348379570624
631204,H556,48179950700,0,52.974499350423116
631205,H556,48179950600,0,50.89188270154476
631206,H556,48179950500,0,53.003848311058746
631207,H556,48179950100,0,58.37715097723619
631208,H556,48179950400,0,55.17958567924048
631211,H556,48179950800,0,52.19382853263174
