,HC_ID,GEOID,dist,trvl_time
642603,H627,48103950100,0,40.7040632805289
642605,H627,48475950200,0,41.089564777582325
642606,H627,48475950100,0,56.51431936976707
642607,H627,48475950300,0,42.703237354677945
642609,H627,48329010107,0,21.487673375370306
642613,H627,48135003100,0,1.4647846902706527
642614,H627,48227950801,0,65.112625394052
642615,H627,48135001000,0,3.294171228322247
642616,H627,48115950500,0,64.09120142713822
642617,H627,48115950600,0,65.64579590402354
642618,H627,48135000300,0,5.029069741961812
642619,H627,48135000600,0,3.253691062844239
642620,H627,48135000700,0,2.762542225279978
642621,H627,48135000100,0,7.538272894672077
642622,H627,48135000400,0,4.27849983027431
642627,H627,48227950600,0,65.90953561525411
642628,H627,48227950300,0,62.417034556217104
642629,H627,48227950700,0,66.07940812668379
642630,H627,48227950500,0,64.38681619247424
642632,H627,48227950900,0,67.2183738813791
642633,H627,48227950400,0,62.32380614261058
642634,H627,48227950802,0,64.55431319718367
642635,H627,48135000800,0,4.299511645711581
642636,H627,48135000500,0,4.093095188582528
642637,H627,48135002200,0,14.513142026314105
642638,H627,48135002502,0,5.390160753361234
642639,H627,48135003000,0,8.464451574913664
642644,H627,48329010114,0,12.949110718055834
642648,H627,48329000100,0,23.241330930752035
642649,H627,48329000401,0,17.7162849779849
642650,H627,48329000500,0,18.904644825755728
642651,H627,48329001100,0,18.076621588187734
642652,H627,48329000304,0,20.57938647956242
642653,H627,48329001200,0,17.185949143793938
642654,H627,48329001300,0,15.896354108566767
642655,H627,48329001400,0,19.630976960768194
642656,H627,48329001500,0,20.858935487745217
642657,H627,48329001700,0,21.931864090291405
642658,H627,48329010104,0,21.199247958862454
642661,H627,48329010105,0,19.264276022961983
642662,H627,48329010108,0,22.83441222449985
642663,H627,48329010109,0,21.008221554842123
642665,H627,48115950402,0,65.3954142114422
642666,H627,48115950401,0,66.65567627557122
642669,H627,48329980000,0,12.90188499389576
642670,H627,48329010200,0,20.617033479722156
642675,H627,48329000305,0,21.17932877992226
642676,H627,48329010112,0,23.29221175447012
642677,H627,48461950100,0,55.17328324699581
642678,H627,48461950200,0,45.01072499632465
642679,H627,48329000302,0,19.336318779246042
642680,H627,48329000303,0,19.98469444649219
642681,H627,48329010113,0,37.41274998792143
642682,H627,48329010106,0,18.38671921164538
642683,H627,48329000200,0,21.875282914522934
642684,H627,48329000402,0,18.250505898283023
642685,H627,48329000600,0,20.48752939449142
642691,H627,48495950200,0,70.31895824294732
642692,H627,48495950300,0,68.69009428902316
642693,H627,48495950400,0,69.5188029180124
642699,H627,48135001100,0,3.1427903844836624
642700,H627,48135001300,0,2.2075238724451243
642701,H627,48135001500,0,1.812027258748989
642702,H627,48135001600,0,2.943527417738169
642703,H627,48135001700,0,3.88642107839065
642704,H627,48135001800,0,2.6530646415413566
642705,H627,48135001900,0,1.2961350457074992
642706,H627,48317950100,0,48.08777536457838
642707,H627,48317950200,0,43.396666070260046
642709,H627,48389950200,0,73.49816804525386
642710,H627,48389950300,0,74.20361571868449
642713,H627,48135002503,0,6.660100760107791
642714,H627,48135002700,0,10.852888336203254
642715,H627,48135002801,0,12.710310655769758
642716,H627,48135002000,0,2.6908132269286167
642717,H627,48135002300,0,4.310501172394937
642718,H627,48135002400,0,5.459981238857056
642719,H627,48135002501,0,8.270624815727112
642720,H627,48135002802,0,7.840391327885132
642721,H627,48135002900,0,5.842207561676036
642724,H628,48103950100,0,40.70698382490154
642726,H628,48475950200,0,41.09248532195497
642727,H628,48475950100,0,56.517239914139715
642728,H628,48475950300,0,42.70615789905059
642730,H628,48329010107,0,20.855807156983712
642734,H628,48135003100,0,1.4393774914007382
642735,H628,48227950801,0,64.48075917566541
642736,H628,48135001000,0,3.1087158248171454
642737,H628,48115950500,0,63.459335208751625
642738,H628,48115950600,0,65.01392968563692
642739,H628,48135000300,0,4.84361433845671
642740,H628,48135000600,0,3.042983885087623
642741,H628,48135000700,0,2.5770868217748766
642742,H628,48135000100,0,7.352817491166976
642743,H628,48135000400,0,3.2219509261858383
642748,H628,48227950600,0,65.27766939686754
642749,H628,48227950300,0,61.78516833783051
642750,H628,48227950700,0,65.4475419082972
642751,H628,48227950500,0,63.75494997408763
642753,H628,48227950900,0,66.5865076629925
642754,H628,48227950400,0,61.69193992422399
642755,H628,48227950802,0,63.922446978797055
642756,H628,48135000800,0,4.114056242206478
642757,H628,48135000500,0,3.9076397850774267
642758,H628,48135002200,0,14.327686622809
642759,H628,48135002502,0,5.204705349856132
642760,H628,48135003000,0,8.232859248367571
642765,H628,48329010114,0,12.31724449966924
642769,H628,48329000100,0,22.609464712365437
642770,H628,48329000401,0,17.084418759598304
642771,H628,48329000500,0,18.27277860736913
642772,H628,48329001100,0,17.444755369801136
642773,H628,48329000304,0,19.947520261175825
642774,H628,48329001200,0,16.554082925407343
642775,H628,48329001300,0,15.264487890180172
642776,H628,48329001400,0,18.9991107423816
642777,H628,48329001500,0,20.22706926935862
642778,H628,48329001700,0,21.29999787190481
642779,H628,48329010104,0,20.56738174047586
642782,H628,48329010105,0,18.63240980457539
642783,H628,48329010108,0,22.202546006113256
642784,H628,48329010109,0,20.37635533645553
642786,H628,48115950402,0,64.76354799305562
642787,H628,48115950401,0,66.0238100571846
642790,H628,48329980000,0,12.270018775509165
642791,H628,48329010200,0,19.985167261335558
642796,H628,48329000305,0,20.547462561535667
642797,H628,48329010112,0,22.660345536083526
642798,H628,48461950100,0,54.54141702860921
642799,H628,48461950200,0,45.01364554069728
642800,H628,48329000302,0,18.704452560859448
642801,H628,48329000303,0,19.352828228105594
642802,H628,48329010113,0,36.78088376953484
642803,H628,48329010106,0,17.754852993258787
642804,H628,48329000200,0,21.243416696136336
642805,H628,48329000402,0,17.618639679896425
642806,H628,48329000600,0,19.855663176104823
642812,H628,48495950200,0,70.32187878731996
642813,H628,48495950300,0,68.69301483339581
642814,H628,48495950400,0,69.52172346238504
642820,H628,48135001100,0,3.1457109288563023
642821,H628,48135001300,0,2.022068468940023
642822,H628,48135001500,0,0.7554783546605157
642823,H628,48135001600,0,1.886978513649697
642824,H628,48135001700,0,3.186337315930816
642825,H628,48135001800,0,2.123809790213834
642826,H628,48135001900,0,1.2990555900801386
642827,H628,48317950100,0,47.455909146191786
642828,H628,48317950200,0,42.764799851873455
642830,H628,48389950200,0,73.5010885896265
642831,H628,48389950300,0,74.20653626305713
642834,H628,48135002503,0,6.332905310475058
642835,H628,48135002700,0,10.667432932698151
642836,H628,48135002801,0,12.713231200142397
642837,H628,48135002000,0,2.6937337713012557
642838,H628,48135002300,0,3.6786349540083423
642839,H628,48135002400,0,4.695816731826827
642840,H628,48135002501,0,8.085169412222012
642841,H628,48135002802,0,7.843311872257771
642842,H628,48135002900,0,5.210341343289441
642845,H629,48103950100,0,40.7040632805289
642847,H629,48475950200,0,41.089564777582325
642848,H629,48475950100,0,56.51431936976707
642849,H629,48475950300,0,42.703237354677945
642851,H629,48329010107,0,21.487673375370306
642855,H629,48135003100,0,1.4647846902706527
642856,H629,48227950801,0,65.112625394052
642857,H629,48135001000,0,3.294171228322247
642858,H629,48115950500,0,64.09120142713822
642859,H629,48115950600,0,65.64579590402354
642860,H629,48135000300,0,5.029069741961812
642861,H629,48135000600,0,3.253691062844239
642862,H629,48135000700,0,2.762542225279978
642863,H629,48135000100,0,7.538272894672077
642864,H629,48135000400,0,4.27849983027431
642869,H629,48227950600,0,65.90953561525411
642870,H629,48227950300,0,62.417034556217104
642871,H629,48227950700,0,66.07940812668379
642872,H629,48227950500,0,64.38681619247424
642874,H629,48227950900,0,67.2183738813791
642875,H629,48227950400,0,62.32380614261058
642876,H629,48227950802,0,64.55431319718367
642877,H629,48135000800,0,4.299511645711581
642878,H629,48135000500,0,4.093095188582528
642879,H629,48135002200,0,14.513142026314105
642880,H629,48135002502,0,5.390160753361234
642881,H629,48135003000,0,8.464451574913664
642886,H629,48329010114,0,12.949110718055834
642890,H629,48329000100,0,23.241330930752035
642891,H629,48329000401,0,17.7162849779849
642892,H629,48329000500,0,18.904644825755728
642893,H629,48329001100,0,18.076621588187734
642894,H629,48329000304,0,20.57938647956242
642895,H629,48329001200,0,17.185949143793938
642896,H629,48329001300,0,15.896354108566767
642897,H629,48329001400,0,19.630976960768194
642898,H629,48329001500,0,20.858935487745217
642899,H629,48329001700,0,21.931864090291405
642900,H629,48329010104,0,21.199247958862454
642903,H629,48329010105,0,19.264276022961983
642904,H629,48329010108,0,22.83441222449985
642905,H629,48329010109,0,21.008221554842123
642907,H629,48115950402,0,65.3954142114422
642908,H629,48115950401,0,66.65567627557122
642911,H629,48329980000,0,12.90188499389576
642912,H629,48329010200,0,20.617033479722156
642917,H629,48329000305,0,21.17932877992226
642918,H629,48329010112,0,23.29221175447012
642919,H629,48461950100,0,55.17328324699581
642920,H629,48461950200,0,45.01072499632465
642921,H629,48329000302,0,19.336318779246042
642922,H629,48329000303,0,19.98469444649219
642923,H629,48329010113,0,37.41274998792143
642924,H629,48329010106,0,18.38671921164538
642925,H629,48329000200,0,21.875282914522934
642926,H629,48329000402,0,18.250505898283023
642927,H629,48329000600,0,20.48752939449142
642933,H629,48495950200,0,70.31895824294732
642934,H629,48495950300,0,68.69009428902316
642935,H629,48495950400,0,69.5188029180124
642941,H629,48135001100,0,3.1427903844836624
642942,H629,48135001300,0,2.2075238724451243
642943,H629,48135001500,0,1.812027258748989
642944,H629,48135001600,0,2.943527417738169
642945,H629,48135001700,0,3.88642107839065
642946,H629,48135001800,0,2.6530646415413566
642947,H629,48135001900,0,1.2961350457074992
642948,H629,48317950100,0,48.08777536457838
642949,H629,48317950200,0,43.396666070260046
642951,H629,48389950200,0,73.49816804525386
642952,H629,48389950300,0,74.20361571868449
642955,H629,48135002503,0,6.660100760107791
642956,H629,48135002700,0,10.852888336203254
642957,H629,48135002801,0,12.710310655769758
642958,H629,48135002000,0,2.6908132269286167
642959,H629,48135002300,0,4.310501172394937
642960,H629,48135002400,0,5.459981238857056
642961,H629,48135002501,0,8.270624815727112
642962,H629,48135002802,0,7.840391327885132
642963,H629,48135002900,0,5.842207561676036
