,HC_ID,GEOID,dist,trvl_time
298216,H230,48425000100,0,73.9292302213361
298237,H230,48367140706,0,72.58308295580747
298239,H230,48367140102,0,61.79559676192113
298241,H230,48367140703,0,67.26822077620449
298242,H230,48367140101,0,61.73292596390723
298246,H230,48133950400,0,24.88882078104299
298247,H230,48133950200,0,2.5010263242762654
298248,H230,48133950100,0,16.71502505683062
298249,H230,48133950300,0,13.597787562939635
298250,H230,48133950500,0,21.586047106822754
298267,H230,48083950300,0,70.57485112669886
298268,H230,48083950600,0,72.80039739579733
298282,H230,48441013300,0,50.15885429482186
298283,H230,48441013402,0,58.84388389148918
298285,H230,48441011700,0,51.498384385892486
298297,H230,48193950100,0,69.35067625511971
298298,H230,48193950300,0,74.09940489505075
298332,H230,48363000600,0,59.212161121234644
298356,H230,48221160206,0,73.94870017019032
298376,H230,48143950700,0,58.06458620791596
298377,H230,48143950300,0,39.43345012472647
298378,H230,48143950500,0,50.96392302199948
298379,H230,48143950600,0,50.196404823636826
298380,H230,48143950400,0,46.54002067590289
298381,H230,48143950100,0,55.838456610558865
298421,H230,48441980000,0,50.63015186715036
298422,H230,48363000300,0,47.57522703583986
298423,H230,48363000400,0,55.2732515538019
298424,H230,48363000200,0,34.07265145399741
298425,H230,48363000100,0,73.73980770209921
298426,H230,48363000500,0,57.28559564705961
298432,H230,48363000700,0,58.747862276468176
298433,H230,48363000800,0,56.497465796732776
298434,H230,48363000900,0,55.76708657469057
298441,H230,48417950300,0,58.088536304204176
298453,H230,48367140407,0,73.52213092450167
298455,H230,48367140601,0,53.69926631004419
298456,H230,48367140200,0,59.446485537076065
298457,H230,48367140602,0,65.52988478364777
298458,H230,48367140300,0,58.31787381094428
298465,H230,48367140502,0,65.32955694121318
298470,H230,48367140705,0,64.47138617134861
298471,H230,48059030200,0,37.60583795872394
298476,H230,48049951200,0,51.29446730708412
298477,H230,48049950600,0,50.91734829072285
298478,H230,48049950300,0,63.32352942382798
298479,H230,48049950200,0,61.46078550953297
298480,H230,48049950900,0,54.13179251593252
298481,H230,48049950500,0,62.36239364409779
298500,H230,48429950500,0,39.453776976274426
298508,H230,48143950202,0,40.510331888450466
298509,H230,48143950201,0,59.341324564230156
298515,H230,48333950100,0,74.95178875604608
298519,H230,48221160100,0,68.64988307381729
298520,H230,48429950300,0,38.083911999765846
298521,H230,48429950200,0,35.80305602696084
298545,H230,48253020200,0,67.58860446929937
298547,H230,48253020101,0,56.98142966670521
298548,H230,48253020102,0,57.44079641881909
298550,H230,48253020500,0,63.759630221094554
298567,H230,48221160208,0,74.69659021573624
298568,H230,48049950700,0,51.69083214033942
298569,H230,48049951300,0,64.1019949316432
298570,H230,48049950100,0,43.34512808454938
298571,H230,48049950800,0,52.1188794380299
298572,H230,48049951000,0,54.128679178151046
298573,H230,48049951100,0,56.277555569845745
298580,H230,48441013404,0,54.692365657242725
298619,H230,48093950100,0,31.345701579786557
298620,H230,48093950200,0,51.24152790690281
298621,H230,48093950400,0,61.40833568045266
298622,H230,48093950300,0,47.01074454547575
298624,H230,48503950600,0,64.79297592704661
298625,H230,48503950500,0,63.022028248908455
298627,H230,48059030102,0,51.34920430233189
298628,H230,48059030101,0,38.34847288714219
298637,H230,48441012802,0,55.68999355913357
298638,H230,48441012801,0,54.739609034935825
298641,H230,48441012900,0,58.90413425487984
298642,H230,48441011000,0,50.53135134939413
298643,H230,48441013600,0,73.6894505167102
298644,H230,48441010100,0,49.1747859563782
298645,H230,48441013401,0,56.86918615200786
298646,H230,48441013200,0,57.32826062676043
298647,H230,48441010200,0,50.279647658370656
298648,H230,48441010300,0,51.35803771872276
298649,H230,48441010400,0,51.476444877046774
298650,H230,48441010500,0,52.79132380601417
298651,H230,48441010600,0,53.257723586437365
298652,H230,48441010700,0,51.6432329469965
298653,H230,48441010800,0,50.375567980682824
298654,H230,48441010900,0,48.36327410663197
298655,H230,48441011200,0,51.58122513400569
298656,H230,48441011300,0,53.5511169496899
298660,H230,48441011400,0,54.45923976145844
298661,H230,48441011500,0,53.420444706421826
298662,H230,48441011600,0,52.92232577184328
298663,H230,48441011900,0,51.31992003287516
298664,H230,48441012000,0,50.54140635627582
298665,H230,48441012100,0,51.251381326611906
298666,H230,48441012200,0,52.78382097175433
298667,H230,48441012300,0,53.48421767392926
298668,H230,48441012400,0,53.30033976495055
298669,H230,48441012500,0,54.18519032995315
298670,H230,48441012600,0,55.30593214958443
298671,H230,48441012700,0,55.310505890063766
298672,H230,48441013000,0,59.29066743362064
298673,H230,48441013100,0,54.68319840077545
298677,H230,48221160302,0,56.916017150548065
