,HC_ID,GEOID,dist,trvl_time
632190,H563,48381021702,0,-999.0
632191,H563,48381022002,0,-999.0
632192,H563,48211950300,0,-999.0
632193,H563,48483950100,0,-999.0
632194,H563,48483950300,0,-999.0
632196,H563,48341950200,0,-999.0
632197,H563,48341950300,0,-999.0
632198,H563,48341950400,0,-999.0
632199,H563,48359950100,0,-999.0
632200,H563,48011950100,0,-999.0
632201,H563,48065950100,0,-999.0
632202,H563,48065950200,0,-999.0
632203,H563,48381020600,0,-999.0
632204,H563,48111950300,0,-999.0
632206,H563,48375012000,0,-999.0
632207,H563,48375012200,0,-999.0
632208,H563,48375012600,0,-999.0
632209,H563,48375012800,0,-999.0
632210,H563,48375013000,0,-999.0
632211,H563,48375015400,0,-999.0
632212,H563,48375014401,0,-999.0
632213,H563,48375980000,0,-999.0
632214,H563,48233950500,0,-999.0
632221,H563,48179950300,0,-999.0
632222,H563,48179950700,0,-999.0
632223,H563,48179950600,0,-999.0
632224,H563,48179950500,0,-999.0
632225,H563,48179950100,0,-999.0
632226,H563,48179950400,0,-999.0
632227,H563,48129950200,0,-999.0
632228,H563,48129950300,0,-999.0
632229,H563,48179950800,0,-999.0
632230,H563,48111950100,0,-999.0
632235,H563,48087950300,0,-999.0
632236,H563,48421950200,0,-999.0
632237,H563,48375014300,0,-999.0
632238,H563,48375013900,0,-999.0
632239,H563,48375013400,0,-999.0
632240,H563,48375015300,0,-999.0
632241,H563,48375010600,0,-999.0
632242,H563,48375010700,0,-999.0
632243,H563,48375011000,0,-999.0
632244,H563,48205950200,0,-999.0
632248,H563,48375013300,0,-999.0
632249,H563,48375014100,0,-999.0
632250,H563,48375014500,0,-999.0
632251,H563,48375014700,0,-999.0
632252,H563,48375014800,0,-999.0
632253,H563,48375014900,0,-999.0
632254,H563,48375015000,0,-999.0
632255,H563,48375015100,0,-999.0
632256,H563,48375015200,0,-999.0
