,HC_ID,GEOID,dist,trvl_time
550194,H451,48469000400,0,-999.0
550196,H451,48469000501,0,-999.0
550197,H451,48469000601,0,-999.0
550198,H451,48469001501,0,-999.0
550203,H451,48469001601,0,-999.0
550212,H451,48123970200,0,-999.0
550213,H451,48123970300,0,-999.0
550214,H451,48123970100,0,-999.0
550215,H451,48123970500,0,-999.0
550216,H451,48123970400,0,-999.0
550217,H451,48127950200,0,-999.0
550218,H451,48131950100,0,-999.0
550219,H451,48131950200,0,-999.0
550277,H451,48453002110,0,-999.0
550278,H451,48453002111,0,-999.0
550279,H451,48453002105,0,-999.0
550280,H451,48453002106,0,-999.0
550281,H451,48453002107,0,-999.0
550282,H451,48453002109,0,-999.0
550283,H451,48453001840,0,-999.0
550284,H451,48453000204,0,-999.0
550287,H451,48453002108,0,-999.0
550288,H451,48453001768,0,-999.0
550289,H451,48453001822,0,-999.0
550290,H451,48453001841,0,-999.0
550291,H451,48453001845,0,-999.0
550292,H451,48453001913,0,-999.0
550297,H451,48453001745,0,-999.0
550300,H451,48453001751,0,-999.0
550301,H451,48453001752,0,-999.0
550302,H451,48453001753,0,-999.0
550308,H451,48209010809,0,-999.0
550313,H451,48209010807,0,-999.0
550314,H451,48209010805,0,-999.0
550317,H451,48271950100,0,-999.0
550318,H451,48025950500,0,-999.0
550319,H451,48285000300,0,-999.0
550320,H451,48285000500,0,-999.0
550321,H451,48285000400,0,-999.0
550322,H451,48285000600,0,-999.0
550323,H451,48285000200,0,-999.0
550324,H451,48285000100,0,-999.0
550325,H451,48089750300,0,-999.0
550329,H451,48021950502,0,-999.0
550332,H451,48453001603,0,-999.0
550334,H451,48453001606,0,-999.0
550335,H451,48267950100,0,-999.0
550338,H451,48453001705,0,-999.0
550339,H451,48453001706,0,-999.0
550340,H451,48453001707,0,-999.0
550348,H451,48453001718,0,-999.0
550355,H451,48053960600,0,-999.0
550356,H451,48053960700,0,-999.0
550357,H451,48053960200,0,-999.0
550358,H451,48053960300,0,-999.0
550359,H451,48053960500,0,-999.0
550360,H451,48053960100,0,-999.0
550361,H451,48053960400,0,-999.0
550362,H451,48053960800,0,-999.0
550363,H451,48453001716,0,-999.0
550365,H451,48453001823,0,-999.0
550367,H451,48453001908,0,-999.0
550368,H451,48453001719,0,-999.0
550369,H451,48453001722,0,-999.0
550375,H451,48453001754,0,-999.0
550376,H451,48453001764,0,-999.0
550377,H451,48453001769,0,-999.0
550378,H451,48453001804,0,-999.0
550379,H451,48453001805,0,-999.0
550380,H451,48453001806,0,-999.0
550381,H451,48453001811,0,-999.0
550382,H451,48453001812,0,-999.0
550383,H451,48453001813,0,-999.0
550384,H451,48453001817,0,-999.0
550385,H451,48453001818,0,-999.0
550386,H451,48453001820,0,-999.0
550387,H451,48453001821,0,-999.0
550388,H451,48453001824,0,-999.0
550389,H451,48453001828,0,-999.0
550390,H451,48453001842,0,-999.0
550391,H451,48453001843,0,-999.0
550403,H451,48453001829,0,-999.0
550404,H451,48453001832,0,-999.0
550405,H451,48453001833,0,-999.0
550406,H451,48453001834,0,-999.0
550407,H451,48453001835,0,-999.0
550408,H451,48453001839,0,-999.0
550409,H451,48453001844,0,-999.0
550410,H451,48453001847,0,-999.0
550411,H451,48453001848,0,-999.0
550412,H451,48453001850,0,-999.0
550413,H451,48453001851,0,-999.0
550434,H451,48453000102,0,-999.0
550436,H451,48453002104,0,-999.0
550442,H451,48453000203,0,-999.0
550445,H451,48453001503,0,-999.0
550447,H451,48453001504,0,-999.0
550448,H451,48453001505,0,-999.0
550449,H451,48453001501,0,-999.0
550450,H451,48453001602,0,-999.0
550451,H451,48453001853,0,-999.0
550460,H451,48297950200,0,-999.0
550461,H451,48297950400,0,-999.0
550462,H451,48297950300,0,-999.0
550479,H451,48209010808,0,-999.0
550501,H451,48491020314,0,-999.0
550502,H451,48491021508,0,-999.0
550503,H451,48491020114,0,-999.0
550504,H451,48491020110,0,-999.0
550505,H451,48491020319,0,-999.0
550506,H451,48491020318,0,-999.0
550507,H451,48491020317,0,-999.0
550508,H451,48491020115,0,-999.0
550509,H451,48491020510,0,-999.0
550510,H451,48491020202,0,-999.0
550511,H451,48491020109,0,-999.0
550512,H451,48491020320,0,-999.0
550513,H451,48491020325,0,-999.0
550514,H451,48491020321,0,-999.0
550515,H451,48491020328,0,-999.0
550516,H451,48491020324,0,-999.0
550517,H451,48491020326,0,-999.0
550518,H451,48491020311,0,-999.0
550519,H451,48491020507,0,-999.0
550520,H451,48491020506,0,-999.0
550521,H451,48491020408,0,-999.0
550522,H451,48491020505,0,-999.0
550523,H451,48491020707,0,-999.0
550527,H451,48453001859,0,-999.0
550530,H451,48491020203,0,-999.0
550531,H451,48491020708,0,-999.0
550532,H451,48491021602,0,-999.0
550533,H451,48491020808,0,-999.0
550534,H451,48463950200,0,-999.0
550536,H451,48463950500,0,-999.0
550537,H451,48463950400,0,-999.0
550538,H451,48463950300,0,-999.0
550546,H451,48453001857,0,-999.0
550548,H451,48453002208,0,-999.0
550564,H451,48021950802,0,-999.0
550565,H451,48021950501,0,-999.0
550582,H451,48453001860,0,-999.0
550583,H451,48453001863,0,-999.0
550584,H451,48021950200,0,-999.0
550585,H451,48021950600,0,-999.0
550586,H451,48021950100,0,-999.0
550587,H451,48021950300,0,-999.0
550588,H451,48021950700,0,-999.0
550589,H451,48021950400,0,-999.0
550590,H451,48019000200,0,-999.0
550593,H451,48453001785,0,-999.0
550594,H451,48453001779,0,-999.0
550601,H451,48453001771,0,-999.0
550602,H451,48453000306,0,-999.0
550603,H451,48453002211,0,-999.0
550604,H451,48453001782,0,-999.0
550605,H451,48453002500,0,-999.0
550606,H451,48453001786,0,-999.0
550607,H451,48453001858,0,-999.0
550608,H451,48453001855,0,-999.0
550609,H451,48453001862,0,-999.0
550610,H451,48453002212,0,-999.0
550620,H451,48453001861,0,-999.0
550664,H451,48491020113,0,-999.0
550676,H451,48453002202,0,-999.0
550677,H451,48453980000,0,-999.0
550683,H451,48249950100,0,-999.0
550696,H451,48453001742,0,-999.0
550697,H451,48453001760,0,-999.0
550698,H451,48453001826,0,-999.0
550699,H451,48453002310,0,-999.0
550700,H451,48491020302,0,-999.0
550701,H451,48491020301,0,-999.0
550702,H451,48491020310,0,-999.0
550703,H451,48491020900,0,-999.0
550704,H451,48491021502,0,-999.0
550705,H451,48491021401,0,-999.0
550757,H451,48453001765,0,-999.0
550759,H451,48453001766,0,-999.0
550761,H451,48453001819,0,-999.0
550762,H451,48453001714,0,-999.0
