,HC_ID,GEOID,dist,trvl_time
641919,H621,48383950100,0,-999.0
641920,H621,48103950100,0,-999.0
641924,H621,48043950400,0,-999.0
641925,H621,48043950300,0,-999.0
641926,H621,48173950100,0,-999.0
641927,H621,48329010107,0,-999.0
641929,H621,48135003100,0,-999.0
641930,H621,48135001000,0,-999.0
641931,H621,48135000300,0,-999.0
641932,H621,48135000600,0,-999.0
641933,H621,48135000700,0,-999.0
641934,H621,48135000100,0,-999.0
641935,H621,48135000400,0,-999.0
641936,H621,48443950100,0,-999.0
641937,H621,48377950100,0,-999.0
641938,H621,48377950200,0,-999.0
641939,H621,48243950100,0,-999.0
641940,H621,48135000800,0,-999.0
641941,H621,48135000500,0,-999.0
641942,H621,48135002200,0,-999.0
641943,H621,48135002502,0,-999.0
641944,H621,48135003000,0,-999.0
641945,H621,48329010114,0,-999.0
641946,H621,48329000100,0,-999.0
641947,H621,48329000401,0,-999.0
641948,H621,48329000500,0,-999.0
641949,H621,48329001100,0,-999.0
641950,H621,48329000304,0,-999.0
641951,H621,48329001200,0,-999.0
641952,H621,48329001300,0,-999.0
641953,H621,48329001400,0,-999.0
641954,H621,48329001500,0,-999.0
641955,H621,48329001700,0,-999.0
641956,H621,48329010104,0,-999.0
641957,H621,48329010105,0,-999.0
641958,H621,48329010108,0,-999.0
641959,H621,48329010109,0,-999.0
641960,H621,48465950800,0,-999.0
641961,H621,48235950100,0,-999.0
641962,H621,48301950100,0,-999.0
641963,H621,48329980000,0,-999.0
641964,H621,48329010200,0,-999.0
641969,H621,48043950500,0,-999.0
641970,H621,48329000305,0,-999.0
641971,H621,48329010112,0,-999.0
641972,H621,48461950100,0,-999.0
641973,H621,48461950200,0,-999.0
641974,H621,48329000302,0,-999.0
641975,H621,48329000303,0,-999.0
641976,H621,48329010113,0,-999.0
641977,H621,48329010106,0,-999.0
641978,H621,48329000200,0,-999.0
641979,H621,48329000402,0,-999.0
641980,H621,48329000600,0,-999.0
641981,H621,48109950300,0,-999.0
641982,H621,48495950200,0,-999.0
641983,H621,48495950300,0,-999.0
641984,H621,48495950400,0,-999.0
641985,H621,48003950200,0,-999.0
641986,H621,48003950100,0,-999.0
641987,H621,48003950400,0,-999.0
641988,H621,48003950300,0,-999.0
641989,H621,48135001100,0,-999.0
641990,H621,48135001300,0,-999.0
641991,H621,48135001500,0,-999.0
641992,H621,48135001600,0,-999.0
641993,H621,48135001700,0,-999.0
641994,H621,48135001800,0,-999.0
641995,H621,48135001900,0,-999.0
641996,H621,48317950100,0,-999.0
641997,H621,48389950100,0,-999.0
641998,H621,48389950200,0,-999.0
641999,H621,48389950300,0,-999.0
642000,H621,48389950400,0,-999.0
642001,H621,48389950500,0,-999.0
642002,H621,48135002503,0,-999.0
642003,H621,48135002700,0,-999.0
642004,H621,48135002801,0,-999.0
642005,H621,48135002000,0,-999.0
642006,H621,48135002300,0,-999.0
642007,H621,48135002400,0,-999.0
642008,H621,48135002501,0,-999.0
642009,H621,48135002802,0,-999.0
642010,H621,48135002900,0,-999.0
642011,H622,48383950100,0,-999.0
642012,H622,48103950100,0,-999.0
642013,H622,48431950100,0,-999.0
642014,H622,48475950200,0,-999.0
642015,H622,48475950100,0,-999.0
642016,H622,48475950300,0,-999.0
642017,H622,48173950100,0,-999.0
642018,H622,48329010107,0,-999.0
642019,H622,48435950300,0,-999.0
642021,H622,48135003100,0,-999.0
642022,H622,48227950801,0,-999.0
642023,H622,48135001000,0,-999.0
642024,H622,48135000300,0,-999.0
642025,H622,48135000600,0,-999.0
642026,H622,48135000700,0,-999.0
642027,H622,48135000100,0,-999.0
642028,H622,48135000400,0,-999.0
642029,H622,48443950100,0,-999.0
642030,H622,48451001400,0,-999.0
642031,H622,48451001301,0,-999.0
642032,H622,48451000300,0,-999.0
642033,H622,48451001702,0,-999.0
642034,H622,48451000700,0,-999.0
642035,H622,48451001600,0,-999.0
642036,H622,48451000400,0,-999.0
642037,H622,48451001102,0,-999.0
642038,H622,48451001000,0,-999.0
642039,H622,48451001704,0,-999.0
642040,H622,48451001101,0,-999.0
642041,H622,48451001200,0,-999.0
642042,H622,48227950100,0,-999.0
642043,H622,48227950600,0,-999.0
642044,H622,48227950300,0,-999.0
642045,H622,48227950700,0,-999.0
642046,H622,48227950500,0,-999.0
642047,H622,48227950200,0,-999.0
642048,H622,48227950900,0,-999.0
642049,H622,48227950400,0,-999.0
642050,H622,48243950100,0,-999.0
642051,H622,48227950802,0,-999.0
642052,H622,48135000800,0,-999.0
642053,H622,48135000500,0,-999.0
642054,H622,48135002200,0,-999.0
642055,H622,48135002502,0,-999.0
642056,H622,48135003000,0,-999.0
642057,H622,48329010114,0,-999.0
642058,H622,48413950300,0,-999.0
642059,H622,48329000100,0,-999.0
642060,H622,48329000401,0,-999.0
642061,H622,48329000500,0,-999.0
642062,H622,48329001100,0,-999.0
642063,H622,48329000304,0,-999.0
642064,H622,48329001200,0,-999.0
642065,H622,48329001300,0,-999.0
642066,H622,48329001400,0,-999.0
642067,H622,48329001500,0,-999.0
642068,H622,48329001700,0,-999.0
642069,H622,48329010104,0,-999.0
642070,H622,48329010105,0,-999.0
642071,H622,48329010108,0,-999.0
642072,H622,48329010109,0,-999.0
642073,H622,48335950400,0,-999.0
642074,H622,48465950800,0,-999.0
642075,H622,48451001706,0,-999.0
642076,H622,48451980000,0,-999.0
642077,H622,48235950100,0,-999.0
642078,H622,48301950100,0,-999.0
642079,H622,48329980000,0,-999.0
642080,H622,48329010200,0,-999.0
642081,H622,48451001708,0,-999.0
642082,H622,48451001707,0,-999.0
642083,H622,48451000802,0,-999.0
642084,H622,48451000801,0,-999.0
642085,H622,48451001800,0,-999.0
642086,H622,48137950300,0,-999.0
642091,H622,48043950500,0,-999.0
642092,H622,48329000305,0,-999.0
642093,H622,48329010112,0,-999.0
642094,H622,48461950100,0,-999.0
642095,H622,48461950200,0,-999.0
642096,H622,48329000302,0,-999.0
