,HC_ID,GEOID,dist,trvl_time
638894,H604,48485010200,0,-999.0
638895,H604,48485010600,0,-999.0
638896,H604,48485010700,0,-999.0
638897,H604,48485013800,0,-999.0
638898,H604,48485012900,0,-999.0
638899,H604,48485011200,0,-999.0
638900,H604,48485013300,0,-999.0
638901,H604,48485010100,0,-999.0
638902,H604,48485010400,0,-999.0
638903,H604,48485011700,0,-999.0
638904,H604,48485013502,0,-999.0
638905,H604,48485013000,0,-999.0
638907,H604,48487950500,0,-999.0
638908,H604,48487950700,0,-999.0
638909,H604,48487950300,0,-999.0
638910,H604,48487950600,0,-999.0
638913,H604,48485012200,0,-999.0
638915,H604,48485012600,0,-999.0
638916,H604,48485012700,0,-999.0
638917,H604,48485012300,0,-999.0
638918,H604,48077030200,0,-999.0
638919,H604,48077030301,0,-999.0
638920,H604,48077030302,0,-999.0
638921,H604,48133950400,0,-999.0
638922,H604,48133950200,0,-999.0
638923,H604,48133950100,0,-999.0
638924,H604,48133950300,0,-999.0
638925,H604,48133950500,0,-999.0
638926,H604,48399950100,0,-999.0
638928,H604,48083950600,0,-999.0
638929,H604,48151950400,0,-999.0
638930,H604,48151950300,0,-999.0
638931,H604,48441013300,0,-999.0
638932,H604,48441013402,0,-999.0
638933,H604,48441013500,0,-999.0
638935,H604,48009020200,0,-999.0
638936,H604,48009020300,0,-999.0
638937,H604,48009020100,0,-999.0
638940,H604,48153950500,0,-999.0
638941,H604,48153950600,0,-999.0
638942,H604,48033950100,0,-999.0
638943,H604,48143950100,0,-999.0
638944,H604,48485013401,0,-999.0
638945,H604,48485980000,0,-999.0
638946,H604,48441980000,0,-999.0
638947,H604,48363000300,0,-999.0
638948,H604,48363000200,0,-999.0
638949,H604,48363000100,0,-999.0
638950,H604,48417950300,0,-999.0
638951,H604,48197950100,0,-999.0
638952,H604,48345950100,0,-999.0
638953,H604,48059030200,0,-999.0
638954,H604,48169950100,0,-999.0
638955,H604,48237950500,0,-999.0
638956,H604,48429950500,0,-999.0
638957,H604,48353950100,0,-999.0
638958,H604,48353950500,0,-999.0
638959,H604,48353950200,0,-999.0
638960,H604,48353950400,0,-999.0
638961,H604,48353950300,0,-999.0
638962,H604,48191950500,0,-999.0
638963,H604,48415950600,0,-999.0
638964,H604,48415950300,0,-999.0
638965,H604,48415950200,0,-999.0
638966,H604,48415950100,0,-999.0
638969,H604,48335950400,0,-999.0
638970,H604,48429950300,0,-999.0
638971,H604,48429950200,0,-999.0
638973,H604,48075950200,0,-999.0
638974,H604,48087950300,0,-999.0
638977,H604,48253020101,0,-999.0
638978,H604,48253020102,0,-999.0
638981,H604,48335950200,0,-999.0
638982,H604,48049950100,0,-999.0
638983,H604,48125950300,0,-999.0
638984,H604,48441013404,0,-999.0
638985,H604,48045950200,0,-999.0
638987,H604,48081950100,0,-999.0
638988,H604,48485010800,0,-999.0
638989,H604,48485010900,0,-999.0
638990,H604,48485011000,0,-999.0
638991,H604,48485011100,0,-999.0
638992,H604,48107950100,0,-999.0
638993,H604,48107950300,0,-999.0
638994,H604,48107950200,0,-999.0
638995,H604,48503950400,0,-999.0
638996,H604,48503950600,0,-999.0
638997,H604,48503950500,0,-999.0
638998,H604,48503950200,0,-999.0
638999,H604,48485013200,0,-999.0
639000,H604,48059030102,0,-999.0
639001,H604,48485013501,0,-999.0
639002,H604,48485013600,0,-999.0
639003,H604,48485013700,0,-999.0
639004,H604,48059030101,0,-999.0
639005,H604,48485013100,0,-999.0
639006,H604,48485011300,0,-999.0
639007,H604,48485011400,0,-999.0
639008,H604,48485011500,0,-999.0
639009,H604,48485011600,0,-999.0
639010,H604,48485011800,0,-999.0
639011,H604,48237950300,0,-999.0
639012,H604,48237950100,0,-999.0
639013,H604,48485011900,0,-999.0
639014,H604,48075950100,0,-999.0
639015,H604,48101950100,0,-999.0
639016,H604,48485012000,0,-999.0
639017,H604,48485012100,0,-999.0
639018,H604,48441012802,0,-999.0
639019,H604,48441012801,0,-999.0
639020,H604,48441012900,0,-999.0
639022,H604,48441013600,0,-999.0
639023,H604,48441010100,0,-999.0
639024,H604,48441013401,0,-999.0
639025,H604,48441013200,0,-999.0
639033,H604,48441010900,0,-999.0
639037,H604,48441011500,0,-999.0
639038,H604,48441011600,0,-999.0
639039,H604,48441011900,0,-999.0
639040,H604,48441012000,0,-999.0
639041,H604,48441012100,0,-999.0
639042,H604,48441012200,0,-999.0
639043,H604,48441012300,0,-999.0
639044,H604,48441012400,0,-999.0
639045,H604,48263950100,0,-999.0
639046,H604,48441012500,0,-999.0
639047,H604,48441012600,0,-999.0
639048,H604,48441012700,0,-999.0
639049,H604,48441013000,0,-999.0
