,HC_ID,GEOID,dist,trvl_time
640762,H614,48445950300,0,-999.0
640765,H614,48431950100,0,-999.0
640769,H614,48303010408,0,-999.0
640770,H614,48303010508,0,-999.0
640771,H614,48303010700,0,-999.0
640772,H614,48151950400,0,-999.0
640773,H614,48151950300,0,-999.0
640774,H614,48173950100,0,-999.0
640776,H614,48105950100,0,-999.0
640777,H614,48445950100,0,-999.0
640778,H614,48445950400,0,-999.0
640789,H614,48033950100,0,-999.0
640790,H614,48443950100,0,-999.0
640791,H614,48451001702,0,-999.0
640792,H614,48451001704,0,-999.0
640807,H614,48165950300,0,-999.0
640808,H614,48165950100,0,-999.0
640809,H614,48165950200,0,-999.0
640810,H614,48169950100,0,-999.0
640812,H614,48501950200,0,-999.0
640813,H614,48501950100,0,-999.0
640814,H614,48413950300,0,-999.0
640824,H614,48353950100,0,-999.0
640825,H614,48353950500,0,-999.0
640828,H614,48415950600,0,-999.0
640829,H614,48415950300,0,-999.0
640830,H614,48415950200,0,-999.0
640831,H614,48415950100,0,-999.0
640835,H614,48335950400,0,-999.0
640838,H614,48235950100,0,-999.0
640839,H614,48301950100,0,-999.0
640842,H614,48371950300,0,-999.0
640843,H614,48371950100,0,-999.0
640844,H614,48371950400,0,-999.0
640845,H614,48371950500,0,-999.0
640857,H614,48219950600,0,-999.0
640858,H614,48219950700,0,-999.0
640859,H614,48335950200,0,-999.0
640860,H614,48305950400,0,-999.0
640862,H614,48305950500,0,-999.0
640863,H614,48495950200,0,-999.0
640864,H614,48495950300,0,-999.0
640865,H614,48495950400,0,-999.0
640866,H614,48081950200,0,-999.0
640867,H614,48081950100,0,-999.0
640868,H614,48003950200,0,-999.0
640869,H614,48003950100,0,-999.0
640870,H614,48003950400,0,-999.0
640871,H614,48003950300,0,-999.0
640881,H614,48389950100,0,-999.0
640882,H614,48389950200,0,-999.0
640883,H614,48389950300,0,-999.0
640884,H614,48389950400,0,-999.0
640885,H614,48389950500,0,-999.0
640895,H614,48263950100,0,-999.0
640896,H615,48445950300,0,-999.0
640899,H615,48431950100,0,-999.0
640903,H615,48173950100,0,-999.0
640905,H615,48105950100,0,-999.0
640906,H615,48445950100,0,-999.0
640907,H615,48445950400,0,-999.0
640918,H615,48033950100,0,-999.0
640919,H615,48443950100,0,-999.0
640920,H615,48451001702,0,-999.0
640921,H615,48451001704,0,-999.0
640936,H615,48165950300,0,-999.0
640937,H615,48165950100,0,-999.0
640938,H615,48165950200,0,-999.0
640939,H615,48169950100,0,-999.0
640941,H615,48501950200,0,-999.0
640942,H615,48501950100,0,-999.0
640943,H615,48413950300,0,-999.0
640953,H615,48353950500,0,-999.0
640956,H615,48415950600,0,-999.0
640957,H615,48415950300,0,-999.0
640958,H615,48415950200,0,-999.0
640959,H615,48415950100,0,-999.0
640963,H615,48335950400,0,-999.0
640966,H615,48235950100,0,-999.0
640967,H615,48301950100,0,-999.0
640970,H615,48371950300,0,-999.0
640971,H615,48371950100,0,-999.0
640972,H615,48371950400,0,-999.0
640973,H615,48371950500,0,-999.0
640985,H615,48335950200,0,-999.0
640986,H615,48305950400,0,-999.0
640987,H615,48305950600,0,-999.0
640988,H615,48305950500,0,-999.0
640989,H615,48495950200,0,-999.0
640990,H615,48495950300,0,-999.0
640991,H615,48495950400,0,-999.0
640992,H615,48081950200,0,-999.0
640993,H615,48081950100,0,-999.0
640994,H615,48003950200,0,-999.0
640995,H615,48003950100,0,-999.0
640996,H615,48003950400,0,-999.0
640997,H615,48003950300,0,-999.0
641007,H615,48389950100,0,-999.0
641008,H615,48389950200,0,-999.0
641009,H615,48389950300,0,-999.0
641010,H615,48389950400,0,-999.0
641011,H615,48389950500,0,-999.0
641021,H616,48445950300,0,-999.0
641024,H616,48431950100,0,-999.0
641028,H616,48303010408,0,-999.0
641029,H616,48303010508,0,-999.0
641030,H616,48303010700,0,-999.0
641031,H616,48151950300,0,-999.0
641032,H616,48173950100,0,-999.0
641034,H616,48105950100,0,-999.0
641035,H616,48445950100,0,-999.0
641036,H616,48445950400,0,-999.0
641047,H616,48033950100,0,-999.0
641048,H616,48443950100,0,-999.0
641049,H616,48451001702,0,-999.0
641050,H616,48451001704,0,-999.0
641065,H616,48165950300,0,-999.0
641066,H616,48165950100,0,-999.0
641067,H616,48165950200,0,-999.0
641068,H616,48169950100,0,-999.0
641070,H616,48501950200,0,-999.0
641071,H616,48501950100,0,-999.0
641072,H616,48413950300,0,-999.0
641082,H616,48353950500,0,-999.0
641085,H616,48415950600,0,-999.0
641086,H616,48415950300,0,-999.0
641087,H616,48415950200,0,-999.0
641088,H616,48415950100,0,-999.0
641092,H616,48335950400,0,-999.0
641095,H616,48235950100,0,-999.0
641096,H616,48301950100,0,-999.0
641099,H616,48371950300,0,-999.0
641100,H616,48371950100,0,-999.0
641101,H616,48371950400,0,-999.0
641102,H616,48371950500,0,-999.0
641114,H616,48219950600,0,-999.0
641115,H616,48219950700,0,-999.0
641116,H616,48335950200,0,-999.0
641117,H616,48305950400,0,-999.0
641119,H616,48305950500,0,-999.0
641120,H616,48495950200,0,-999.0
641121,H616,48495950300,0,-999.0
641122,H616,48495950400,0,-999.0
641123,H616,48081950200,0,-999.0
641124,H616,48081950100,0,-999.0
641125,H616,48003950200,0,-999.0
641126,H616,48003950100,0,-999.0
641127,H616,48003950400,0,-999.0
641128,H616,48003950300,0,-999.0
641129,H616,48079950100,0,-999.0
641139,H616,48389950100,0,-999.0
641140,H616,48389950200,0,-999.0
641141,H616,48389950300,0,-999.0
641142,H616,48389950400,0,-999.0
641143,H616,48389950500,0,-999.0
641153,H616,48263950100,0,-999.0
