,HC_ID,GEOID,dist,trvl_time
338745,H270,48307950300,0,0.9561941860171663
338746,H270,48307950400,0,5.380398862868249
338747,H270,48307950500,0,22.943622121198555
338760,H270,48399950500,0,68.08556865010245
338761,H270,48399950600,0,68.27256194327619
338771,H270,48267950100,0,73.96986555072816
338772,H270,48267950200,0,74.55940746563861
338773,H270,48083950700,0,54.44430596546407
338774,H270,48083950300,0,61.5856082873633
338775,H270,48083950600,0,74.72565269295714
338838,H270,48095950300,0,36.44026370901624
338859,H270,48451001400,0,65.0204578111058
338860,H270,48451001301,0,67.29901619226067
338861,H270,48451000300,0,69.87054746154962
338863,H270,48451000700,0,68.4103331949731
338864,H270,48451001600,0,54.653069928292744
338865,H270,48451000400,0,68.63550082817837
338866,H270,48451001102,0,68.62258972201515
338867,H270,48451001000,0,67.6408241432636
338869,H270,48451001101,0,69.9111920633566
338870,H270,48451001200,0,70.55859472470216
338872,H270,48171950400,0,66.53917936597453
338873,H270,48171950300,0,54.4040622592527
338874,H270,48171950500,0,69.01648431948942
338893,H270,48049951200,0,53.823747187714154
338894,H270,48049950600,0,51.51654467993652
338895,H270,48049950300,0,65.85280930445799
338896,H270,48049950200,0,66.42994843109662
338897,H270,48049950900,0,50.4484852722308
338898,H270,48049950500,0,58.344305326550554
338906,H270,48451001706,0,67.081652953277
338907,H270,48451980000,0,72.611438003029
338909,H270,48319950100,0,24.647785173870464
338910,H270,48319950200,0,27.824653199971994
338912,H270,48451001708,0,69.99745615827781
338913,H270,48451001707,0,68.69547563882519
338914,H270,48451000802,0,65.71875587842646
338915,H270,48451000801,0,62.90006509202284
338916,H270,48451001800,0,67.41487794495882
338918,H270,48327950300,0,59.89728859139501
338933,H270,48299970600,0,74.33338579196428
338934,H270,48299970100,0,60.56819550596253
338935,H270,48299970300,0,66.2056519398036
338938,H270,48299970200,0,54.10748461456336
338950,H270,48049950700,0,51.7216027322004
338951,H270,48049951300,0,47.64674623233758
338953,H270,48049950800,0,49.982967311336424
338954,H270,48049951000,0,52.09547227063412
338955,H270,48049951100,0,50.21814600825898
338966,H270,48451000200,0,72.62686699512227
338967,H270,48451000900,0,67.08050519826504
338968,H270,48451000100,0,71.17162249050278
338969,H270,48451001303,0,67.67411079650762
338970,H270,48451001304,0,66.77420272721488
338971,H270,48451001500,0,63.81358882767927
339022,H270,48411950200,0,54.40352882045211
339023,H270,48411950100,0,48.94622168751863
