,HC_ID,GEOID,dist,trvl_time
542588,H438,48479001001,0,2.74208828608569
542594,H438,48479001105,0,2.7549538102601825
542595,H438,48479001401,0,3.8052278091170177
542596,H438,48479001811,0,7.046523668977997
542597,H438,48479001003,0,4.9617302792924205
542598,H438,48479001201,0,3.3154774752593816
542599,H438,48479001808,0,10.38750520904527
542600,H438,48479001722,0,8.171050698297265
542601,H438,48479001812,0,8.144952731586141
542602,H438,48479001814,0,10.947120123957584
542603,H438,48479001202,0,3.902353525805973
542604,H438,48479001104,0,1.5955609438663627
542605,H438,48479000109,0,8.31790142970837
542606,H438,48479000108,0,8.805323844091607
542607,H438,48479001815,0,46.61687556090384
542608,H438,48479000602,0,6.001912864880564
542609,H438,48479001402,0,5.100455092093896
542610,H438,48479000904,0,2.928228290988214
542611,H438,48479001103,0,2.3352804364132935
542612,H438,48479001716,0,8.7839745962718
542613,H438,48479001718,0,4.317793216371779
542614,H438,48479001719,0,4.204027424418632
542615,H438,48479001601,0,1.8805368692201267
542616,H438,48479001720,0,7.568057758758986
542617,H438,48479001721,0,7.0899482250966255
542618,H438,48479000107,0,7.3566212254216605
542619,H438,48479000106,0,6.472700008324152
542620,H438,48479980000,0,1.8641723477783168
542621,H438,48479000601,0,4.7954275959218515
542622,H438,48479000903,0,2.730478845951464
542623,H438,48479001807,0,11.333972955771266
542636,H438,48505950301,0,49.33944475484231
542637,H438,48127950400,0,69.80757829666616
542642,H438,48505950302,0,50.16229830026299
542643,H438,48505950400,0,62.054497340792274
542646,H438,48479001004,0,3.563176378468624
542663,H438,48479001806,0,9.227818231247285
542664,H438,48479001813,0,44.03633165106061
542665,H438,48479001810,0,10.878036686779248
542666,H438,48479001818,0,28.64964124797622
542667,H438,48479001717,0,6.909090982069812
542668,H438,48479001710,0,38.1233948123441
542669,H438,48479000105,0,5.857809781180792
542670,H438,48479001715,0,8.083509154287448
542671,H438,48479001712,0,9.074817630896943
542672,H438,48479001711,0,13.701162418845918
542673,H438,48479001602,0,6.215638874934415
542674,H438,48479001816,0,16.514178163535746
542675,H438,48479001713,0,10.583745933125314
542676,H438,48479001809,0,11.413707748691333
542677,H438,48479001817,0,18.474890464950732
542678,H438,48479001714,0,7.238109042957078
542689,H438,48479001300,0,4.230295745762661
542690,H438,48479001502,0,1.527482558786132
542691,H438,48479001706,0,2.7435430853116096
542692,H438,48479001709,0,6.487849277502744
542693,H438,48479001101,0,1.0259319785418666
542694,H438,48479001501,0,2.8835813519133233
542695,H438,48479000300,0,5.394126952871293
542696,H438,48479000101,0,3.943683061376691
542697,H438,48479000200,0,4.704486228769093
542698,H438,48479001900,0,6.21129654029354
542700,H438,48479000700,0,4.150534682089919
542701,H438,48479000800,0,3.986998931267698
542702,H438,48479000901,0,2.6381575796654118
542710,H439,48479001001,0,2.7955896025763742
542716,H439,48479001105,0,2.446485505021791
542717,H439,48479001401,0,3.68446394952194
542718,H439,48479001811,0,6.738055363739607
542719,H439,48479001003,0,4.736263253106013
542720,H439,48479001201,0,3.2513381862181348
542721,H439,48479001808,0,10.246144107618713
542722,H439,48479001722,0,7.8118068408568275
542723,H439,48479001812,0,7.83648442634775
542724,H439,48479001814,0,10.638651818719195
542725,H439,48479001202,0,4.001305224775962
542726,H439,48479001104,0,1.6945126428363508
542727,H439,48479000109,0,8.176540328281812
542728,H439,48479000108,0,8.66396274266505
542729,H439,48479001815,0,46.30840725566545
542730,H439,48479000602,0,5.9377735758393175
542731,H439,48479001402,0,4.979691232498817
542732,H439,48479000904,0,3.027179989958202
542733,H439,48479001103,0,2.026812131174902
