,HC_ID,GEOID,dist,trvl_time
295809,H227,48439121609,0,71.98381122172623
295810,H227,48251130208,0,64.3068869972567
295811,H227,48251131000,0,47.99180711422944
295812,H227,48251131100,0,46.73000206514703
295813,H227,48251130409,0,59.042203494897805
295814,H227,48251130800,0,49.704226062432014
295815,H227,48439110703,0,61.26616239441726
295871,H227,48439111102,0,67.83895745412548
295872,H227,48439111202,0,68.94525644142772
295874,H227,48439106001,0,66.75026772628527
295875,H227,48439106002,0,67.01839001668009
295876,H227,48439106101,0,70.86141063728725
295877,H227,48439106102,0,70.28135473602141
295878,H227,48439106201,0,71.95787732403991
295879,H227,48439106202,0,71.80806135492243
295880,H227,48439106300,0,72.52466421540814
295881,H227,48439106502,0,74.48500864550306
295882,H227,48439106503,0,74.96202795561784
295883,H227,48439106507,0,72.61526193418543
295903,H227,48251130215,0,61.09015708861466
295910,H227,48425000200,0,27.489935552020835
295911,H227,48425000100,0,25.790522714981144
295914,H227,48439114003,0,74.2578135015924
295920,H227,48439114005,0,73.25574993876255
295923,H227,48439114006,0,72.27868637730022
295940,H227,48497150601,0,74.09323500178094
295949,H227,48367140706,0,57.597468479992244
295950,H227,48367140408,0,66.57232896698844
295951,H227,48367140102,0,46.83354083366743
295952,H227,48367140409,0,70.2728031722276
295953,H227,48367140703,0,52.30616484795077
295954,H227,48367140101,0,46.77087003565352
295962,H227,48251130205,0,62.28030833461034
295968,H227,48133950400,0,58.677096294377606
295969,H227,48133950200,0,49.59955797245016
295970,H227,48133950100,0,45.86505279953938
295971,H227,48133950300,0,56.887716654561316
295972,H227,48133950500,0,39.82623223667618
295973,H227,48217960400,0,74.59908936411105
295974,H227,48217960600,0,68.88081083781596
295975,H227,48217960500,0,71.7922060071296
295979,H227,48217960100,0,73.43799103164164
295981,H227,48217960200,0,69.87515446978412
295989,H227,48439103701,0,71.5923222271979
295990,H227,48439103800,0,69.68284652261316
295992,H227,48439103702,0,73.17317134878434
296054,H227,48439106516,0,74.22673380256934
296055,H227,48439106600,0,65.58643527084986
296059,H227,48439111404,0,71.36441650563822
296065,H227,48439111402,0,73.63843621134376
296076,H227,48439111531,0,72.41328653656825
296079,H227,48439102201,0,64.61993531214141
296092,H227,48439102000,0,65.39367049730103
296093,H227,48439102100,0,66.42138641276964
296094,H227,48439102202,0,62.604362558898785
296095,H227,48309004000,0,65.12107127856295
296098,H227,48193950100,0,31.6261404198969
296099,H227,48193950300,0,36.37486905982793
296100,H227,48193950200,0,38.953745110881606
296103,H227,48439111005,0,65.58587744534253
296104,H227,48439111003,0,64.67947473808744
296105,H227,48439111008,0,60.52266713855281
296114,H227,48439100602,0,67.70595530044625
296133,H227,48439123500,0,68.41301199137526
296134,H227,48439123400,0,66.88204106399401
296137,H227,48439111553,0,74.96508380582901
296154,H227,48439114206,0,70.50500669371671
296174,H227,48439111016,0,62.10821305308565
296175,H227,48439111015,0,60.189938849828664
296180,H227,48439123300,0,67.10712489608547
296186,H227,48221160210,0,44.6982876790807
296189,H227,48439114207,0,67.61172608234415
296190,H227,48439111104,0,67.55655566343529
296201,H227,48439110809,0,54.860659685678655
296202,H227,48439123100,0,69.54998366525368
296203,H227,48439101302,0,73.32364651563988
296204,H227,48439110600,0,62.561131441997006
296205,H227,48439110806,0,64.61020480793466
296207,H227,48439111103,0,68.68514032370967
296209,H227,48363000600,0,43.713474281662656
296215,H227,48439110701,0,63.04454228736204
296217,H227,48439121606,0,74.5455794710794
296219,H227,48439114203,0,74.18151810631826
296220,H227,48439104900,0,73.21565371584957
296222,H227,48439102602,0,63.86929680043199
296223,H227,48439102601,0,62.571358749524336
296225,H227,48439104804,0,63.91851558131575
296239,H227,48439104803,0,65.05963136790102
296240,H227,48439104702,0,64.70126143108756
296247,H227,48221160207,0,35.98643076643991
296252,H227,48439105902,0,66.39331435031994
296253,H227,48439105008,0,72.85356041503324
296255,H227,48439105514,0,60.72003385866003
296256,H227,48439105513,0,61.34900245322859
296262,H227,48221160206,0,31.54527603317879
