,HC_ID,GEOID,dist,trvl_time
438459,H354,48157675800,0,-999.0
438461,H354,48157675700,0,-999.0
438464,H354,48157673300,0,-999.0
438470,H354,48373210102,0,-999.0
438486,H354,48157675600,0,-999.0
438512,H354,48245002100,0,-999.0
438513,H354,48245002200,0,-999.0
438514,H354,48245002300,0,-999.0
438515,H354,48245002500,0,-999.0
438516,H354,48245002600,0,-999.0
438517,H354,48245005100,0,-999.0
438518,H354,48245005400,0,-999.0
438549,H354,48167721000,0,-999.0
438550,H354,48167721100,0,-999.0
438563,H354,48167721700,0,-999.0
438564,H354,48167722100,0,-999.0
438565,H354,48167722300,0,-999.0
438566,H354,48167722600,0,-999.0
438567,H354,48167722700,0,-999.0
438568,H354,48041001301,0,-999.0
438569,H354,48041001303,0,-999.0
438570,H354,48041001400,0,-999.0
438571,H354,48041002015,0,-999.0
438572,H354,48041001601,0,-999.0
438573,H354,48041001604,0,-999.0
438574,H354,48321730202,0,-999.0
438575,H354,48321730302,0,-999.0
438576,H354,48321730201,0,-999.0
438577,H354,48245990000,0,-999.0
438578,H354,48041001804,0,-999.0
438579,H354,48041002006,0,-999.0
438580,H354,48041000102,0,-999.0
438581,H354,48041000103,0,-999.0
438582,H354,48041002014,0,-999.0
438583,H354,48041002012,0,-999.0
438584,H354,48041001701,0,-999.0
438585,H354,48041001702,0,-999.0
438586,H354,48041001606,0,-999.0
438587,H354,48041001605,0,-999.0
438588,H354,48041001803,0,-999.0
438589,H354,48041002007,0,-999.0
438590,H354,48041002008,0,-999.0
438592,H354,48041001900,0,-999.0
438593,H354,48041002001,0,-999.0
438594,H354,48041000202,0,-999.0
438595,H354,48039663300,0,-999.0
438596,H354,48361020800,0,-999.0
438597,H354,48039662900,0,-999.0
438598,H354,48039662800,0,-999.0
438599,H354,48039662500,0,-999.0
438600,H354,48039664100,0,-999.0
438601,H354,48039664000,0,-999.0
438603,H354,48039662200,0,-999.0
438604,H354,48039662400,0,-999.0
438607,H354,48039663100,0,-999.0
438608,H354,48039662000,0,-999.0
438609,H354,48039664400,0,-999.0
438613,H354,48039661400,0,-999.0
438614,H354,48039662100,0,-999.0
438615,H354,48039662300,0,-999.0
438616,H354,48039662700,0,-999.0
438617,H354,48039663000,0,-999.0
438618,H354,48039663200,0,-999.0
438638,H354,48039663400,0,-999.0
438639,H354,48039663500,0,-999.0
438640,H354,48039663600,0,-999.0
438641,H354,48039663700,0,-999.0
438654,H354,48457950300,0,-999.0
438655,H354,48457950400,0,-999.0
438656,H354,48457950500,0,-999.0
438657,H354,48457950100,0,-999.0
438659,H354,48245001700,0,-999.0
438695,H354,48245001900,0,-999.0
438696,H354,48245011001,0,-999.0
438697,H354,48245011002,0,-999.0
438720,H354,48331950402,0,-999.0
438721,H354,48245011303,0,-999.0
438740,H354,48285000100,0,-999.0
438743,H354,48089750400,0,-999.0
438744,H354,48089750100,0,-999.0
438745,H354,48089750300,0,-999.0
438746,H354,48089750500,0,-999.0
438747,H354,48089750200,0,-999.0
438748,H354,48021950502,0,-999.0
