,HC_ID,GEOID,dist,trvl_time
192178,H140,48373210102,0,-999.0
192179,H140,48373210101,0,-999.0
192180,H140,48373210500,0,-999.0
192182,H140,48113011800,0,-999.0
192189,H140,48113018002,0,-999.0
192190,H140,48113016804,0,-999.0
192191,H140,48113009105,0,-999.0
192192,H140,48113017001,0,-999.0
192193,H140,48113017102,0,-999.0
192194,H140,48113018124,0,-999.0
192198,H140,48203020200,0,-999.0
192199,H140,48203020102,0,-999.0
192200,H140,48203020401,0,-999.0
192201,H140,48203020402,0,-999.0
192202,H140,48397040200,0,-999.0
192203,H140,48397040301,0,-999.0
192204,H140,48397040302,0,-999.0
192205,H140,48113011900,0,-999.0
192206,H140,48113016903,0,-999.0
192207,H140,48139060500,0,-999.0
192208,H140,48139060600,0,-999.0
192209,H140,48139061400,0,-999.0
192210,H140,48397040401,0,-999.0
192211,H140,48041000102,0,-999.0
192212,H140,48041000103,0,-999.0
192213,H140,48139061300,0,-999.0
192214,H140,48139060207,0,-999.0
192215,H140,48139061500,0,-999.0
192216,H140,48139061600,0,-999.0
192217,H140,48139061700,0,-999.0
192218,H140,48139060900,0,-999.0
192219,H140,48139060204,0,-999.0
192220,H140,48139061000,0,-999.0
192221,H140,48139060300,0,-999.0
192222,H140,48139060101,0,-999.0
192223,H140,48139060400,0,-999.0
192224,H140,48139061200,0,-999.0
192225,H140,48139061100,0,-999.0
192226,H140,48139060102,0,-999.0
192227,H140,48139060206,0,-999.0
192228,H140,48349970900,0,-999.0
192229,H140,48349970200,0,-999.0
192230,H140,48349970300,0,-999.0
192231,H140,48349970800,0,-999.0
192232,H140,48349970700,0,-999.0
192233,H140,48349970500,0,-999.0
192235,H140,48349970100,0,-999.0
192236,H140,48349970400,0,-999.0
192237,H140,48349971000,0,-999.0
192238,H140,48257050204,0,-999.0
192251,H140,48067950500,0,-999.0
192252,H140,48067950100,0,-999.0
192253,H140,48067950700,0,-999.0
192254,H140,48067950200,0,-999.0
192255,H140,48067950600,0,-999.0
192256,H140,48231961501,0,-999.0
192257,H140,48139060213,0,-999.0
192258,H140,48139060211,0,-999.0
192259,H140,48139060208,0,-999.0
192260,H140,48139060212,0,-999.0
192261,H140,48139060210,0,-999.0
192262,H140,48139060209,0,-999.0
192263,H140,48063950200,0,-999.0
192264,H140,48457950300,0,-999.0
192265,H140,48457950400,0,-999.0
192266,H140,48457950500,0,-999.0
192267,H140,48457950100,0,-999.0
192268,H140,48113011602,0,-999.0
192269,H140,48113011701,0,-999.0
192270,H140,48113011702,0,-999.0
192271,H140,48113012000,0,-999.0
192272,H140,48113012100,0,-999.0
192273,H140,48113012207,0,-999.0
192274,H140,48217961100,0,-999.0
192275,H140,48257050206,0,-999.0
192276,H140,48257050203,0,-999.0
192277,H140,48257050704,0,-999.0
192278,H140,48257051202,0,-999.0
192280,H140,48257050205,0,-999.0
192281,H140,48257050703,0,-999.0
192288,H140,48113009202,0,-999.0
192289,H140,48113009301,0,-999.0
192290,H140,48113009304,0,-999.0
192291,H140,48339694700,0,-999.0
192292,H140,48397040102,0,-999.0
192293,H140,48397040402,0,-999.0
192294,H140,48397040504,0,-999.0
192295,H140,48397040506,0,-999.0
192296,H140,48397040505,0,-999.0
192302,H140,48005001200,0,-999.0
192307,H140,48231960800,0,-999.0
192308,H140,48231961100,0,-999.0
192309,H140,48231961400,0,-999.0
192310,H140,48231961600,0,-999.0
192311,H140,48231960900,0,-999.0
192312,H140,48419950300,0,-999.0
192314,H140,48419950600,0,-999.0
192315,H140,48419950500,0,-999.0
192316,H140,48419950100,0,-999.0
192317,H140,48419950400,0,-999.0
