,HC_ID,GEOID,dist,trvl_time
529131,H422,48201550301,0,65.64935732971796
529132,H422,48201550302,0,64.38600135354761
529136,H422,48157673200,0,59.75062331245103
529137,H422,48157673400,0,66.61063480547328
529138,H422,48157673300,0,67.9749252412896
529139,H422,48201550401,0,63.40292046891525
529140,H422,48201553403,0,61.49515737108057
529141,H422,48201454502,0,58.80764293028643
529142,H422,48201541601,0,54.319660790400526
529143,H422,48201541602,0,54.55280161087474
529148,H422,48157670400,0,71.40121838626784
529149,H422,48157670300,0,73.04042720344543
529150,H422,48157670200,0,73.63420765396089
529152,H422,48201455102,0,53.03349080777441
529153,H422,48201511302,0,64.46038377643956
529154,H422,48201520601,0,59.19776957842722
529155,H422,48201554001,0,57.08470838588232
529156,H422,48201554901,0,54.145766999858104
529157,H422,48201212300,0,67.51410683299596
529158,H422,48201212400,0,71.97597171253551
529159,H422,48157675300,0,73.38838732871606
529161,H422,48157673700,0,65.75014116334313
529162,H422,48157675100,0,72.18236838237485
529168,H422,48201314002,0,71.70039511823137
529169,H422,48201511002,0,61.53631870713281
529170,H422,48201511001,0,60.76757777817576
529171,H422,48201522302,0,59.52807892753166
529172,H422,48201522202,0,59.34633484616667
529173,H422,48201522301,0,60.37206441683262
529174,H422,48201522201,0,59.0169825958813
529175,H422,48201532002,0,59.41808668564805
529176,H422,48201532001,0,59.30097887304991
529177,H422,48201532502,0,59.81845635629459
529178,H422,48201543200,0,56.92860284989068
529179,H422,48201522500,0,61.29075752340059
529180,H422,48201553100,0,62.42260464094783
529181,H422,48201553300,0,64.04058608178632
529182,H422,48201553500,0,60.4798678692044
529183,H422,48201553600,0,60.165227728303854
529184,H422,48201534100,0,56.23812261082873
529185,H422,48201540100,0,55.473227609397235
529186,H422,48201553700,0,58.55992262628441
529187,H422,48201554200,0,53.45013471587943
529188,H422,48201554600,0,50.55062305395447
529190,H422,48201233400,0,73.75796795528676
529192,H422,48201311000,0,71.90909596999474
529193,H422,48201311100,0,73.46057970044988
529194,H422,48201311300,0,73.87892843614426
529195,H422,48201311400,0,74.98369331407814
529197,H422,48201240100,0,63.09454506804251
529202,H422,48201311600,0,74.25903650953767
529203,H422,48201240600,0,63.774836868582895
529205,H422,48201311700,0,73.6769380809909
529206,H422,48201311800,0,73.07728780401567
529207,H422,48201311900,0,71.69069899326433
529208,H422,48201312000,0,71.32207914545002
529213,H422,48201312100,0,70.76057056676021
529214,H422,48201312200,0,69.84300808224677
529215,H422,48201312400,0,69.76039413979477
529218,H422,48201312500,0,68.42813658240051
529219,H422,48201312600,0,69.29926946081648
529220,H422,48201241200,0,65.80709856429931
529221,H422,48201241300,0,62.0853604448528
529224,H422,48201312700,0,69.74016233939807
529225,H422,48201312800,0,70.59412284839148
529226,H422,48201312900,0,71.01710044707602
529227,H422,48201313100,0,70.25039220746685
529228,H422,48201313200,0,72.08888512227804
529229,H422,48201313300,0,72.51649908572773
529235,H422,48041001301,0,22.996202350441756
529236,H422,48041001303,0,22.67060649353449
529237,H422,48041001400,0,23.772149133165026
529238,H422,48041002015,0,24.26584350112854
529239,H422,48041001601,0,22.72809084185205
529240,H422,48041001604,0,21.48375148199463
529244,H422,48041001804,0,19.72382623249438
529245,H422,48041002006,0,20.45456621844288
529246,H422,48041000102,0,38.02699397637344
529247,H422,48041000103,0,48.04635396588913
529248,H422,48041002014,0,29.287861880774727
529249,H422,48041002012,0,23.359583236756208
529250,H422,48041001701,0,21.411017973907228
529251,H422,48041001702,0,19.60995615648307
