,HC_ID,GEOID,dist,trvl_time
643053,H631,48307950300,0,-999.0
643054,H631,48307950400,0,-999.0
643055,H631,48307950500,0,-999.0
643056,H631,48431950100,0,-999.0
643057,H631,48487950300,0,-999.0
643059,H631,48275950100,0,-999.0
643069,H631,48269950100,0,-999.0
643075,H631,48173950100,0,-999.0
643080,H631,48009020200,0,-999.0
643081,H631,48009020300,0,-999.0
643082,H631,48155950100,0,-999.0
643083,H631,48193950100,0,-999.0
643084,H631,48193950200,0,-999.0
643085,H631,48023950300,0,-999.0
643086,H631,48363000600,0,-999.0
643087,H631,48033950100,0,-999.0
643088,H631,48095950300,0,-999.0
643089,H631,48143950700,0,-999.0
643090,H631,48143950300,0,-999.0
643091,H631,48143950500,0,-999.0
643092,H631,48143950600,0,-999.0
643093,H631,48143950400,0,-999.0
643094,H631,48143950100,0,-999.0
643096,H631,48363000300,0,-999.0
643097,H631,48363000400,0,-999.0
643098,H631,48363000200,0,-999.0
643099,H631,48363000100,0,-999.0
643100,H631,48363000500,0,-999.0
643101,H631,48363000700,0,-999.0
643102,H631,48363000800,0,-999.0
643103,H631,48363000900,0,-999.0
643105,H631,48451001400,0,-999.0
643106,H631,48451001301,0,-999.0
643107,H631,48451000300,0,-999.0
643108,H631,48451001702,0,-999.0
643109,H631,48451000700,0,-999.0
643110,H631,48451001600,0,-999.0
643111,H631,48451000400,0,-999.0
643112,H631,48451001102,0,-999.0
643113,H631,48451001000,0,-999.0
643114,H631,48451001704,0,-999.0
643115,H631,48451001101,0,-999.0
643116,H631,48451001200,0,-999.0
643117,H631,48227950100,0,-999.0
643118,H631,48227950200,0,-999.0
643119,H631,48227950900,0,-999.0
643120,H631,48367140601,0,-999.0
643121,H631,48367140602,0,-999.0
643122,H631,48367140502,0,-999.0
643124,H631,48169950100,0,-999.0
643125,H631,48237950500,0,-999.0
643126,H631,48413950300,0,-999.0
643127,H631,48049951200,0,-999.0
643129,H631,48049950300,0,-999.0
643130,H631,48049950200,0,-999.0
643131,H631,48049950900,0,-999.0
643134,H631,48143950202,0,-999.0
643135,H631,48143950201,0,-999.0
643143,H631,48415950200,0,-999.0
643144,H631,48415950100,0,-999.0
643145,H631,48333950100,0,-999.0
643146,H631,48333950200,0,-999.0
643150,H631,48451001706,0,-999.0
643151,H631,48451980000,0,-999.0
643152,H631,48235950100,0,-999.0
643155,H631,48447950300,0,-999.0
643156,H631,48451001708,0,-999.0
643157,H631,48451001707,0,-999.0
643158,H631,48451000802,0,-999.0
643159,H631,48451000801,0,-999.0
643160,H631,48451001800,0,-999.0
643161,H631,48327950300,0,-999.0
643169,H631,48049950700,0,-999.0
643170,H631,48049951300,0,-999.0
643172,H631,48049950800,0,-999.0
643173,H631,48049951000,0,-999.0
643174,H631,48049951100,0,-999.0
643175,H631,48125950300,0,-999.0
643178,H631,48081950200,0,-999.0
643180,H631,48451000200,0,-999.0
643181,H631,48451000900,0,-999.0
643182,H631,48451000100,0,-999.0
643183,H631,48451001303,0,-999.0
643184,H631,48451001304,0,-999.0
643185,H631,48451001500,0,-999.0
643187,H631,48093950200,0,-999.0
643188,H631,48093950400,0,-999.0
643189,H631,48093950300,0,-999.0
643190,H631,48107950100,0,-999.0
643191,H631,48503950400,0,-999.0
643192,H631,48503950600,0,-999.0
643193,H631,48503950500,0,-999.0
643194,H631,48503950200,0,-999.0
643197,H631,48237950100,0,-999.0
643198,H631,48101950100,0,-999.0
643226,H631,48263950100,0,-999.0
643232,H631,48411950200,0,-999.0
643233,H631,48221160302,0,-999.0
