,HC_ID,GEOID,dist,trvl_time
340236,H278,48307950300,0,-999.0
340237,H278,48307950400,0,-999.0
340238,H278,48307950500,0,-999.0
340239,H278,48383950100,0,-999.0
340240,H278,48431950100,0,-999.0
340241,H278,48271950100,0,-999.0
340244,H278,48399950100,0,-999.0
340245,H278,48399950200,0,-999.0
340248,H278,48083950700,0,-999.0
340249,H278,48083950300,0,-999.0
340250,H278,48083950600,0,-999.0
340251,H278,48173950100,0,-999.0
340253,H278,48441013500,0,-999.0
340255,H278,48463950200,0,-999.0
340256,H278,48463950100,0,-999.0
340257,H278,48019000200,0,-999.0
340258,H278,48465950500,0,-999.0
340260,H278,48265960100,0,-999.0
340261,H278,48443950100,0,-999.0
340274,H278,48227950200,0,-999.0
340275,H278,48227950900,0,-999.0
340276,H278,48171950300,0,-999.0
340277,H278,48171950200,0,-999.0
340279,H278,48049950500,0,-999.0
340280,H278,48353950500,0,-999.0
340281,H278,48329010109,0,-999.0
340282,H278,48335950400,0,-999.0
340283,H278,48465950800,0,-999.0
340287,H278,48319950100,0,-999.0
340288,H278,48319950200,0,-999.0
340294,H278,48137950300,0,-999.0
340296,H278,48371950100,0,-999.0
340297,H278,48371950500,0,-999.0
340298,H278,48461950100,0,-999.0
340299,H278,48461950200,0,-999.0
340300,H278,48329010113,0,-999.0
340301,H278,48299970100,0,-999.0
340302,H278,48299970300,0,-999.0
340303,H278,48335950200,0,-999.0
340304,H278,48049951300,0,-999.0
340305,H278,48081950200,0,-999.0
340306,H278,48081950100,0,-999.0
340313,H278,48265960301,0,-999.0
340314,H278,48265960302,0,-999.0
340315,H278,48265960402,0,-999.0
340316,H278,48385950100,0,-999.0
340317,H278,48411950200,0,-999.0
