,HC_ID,GEOID,dist,trvl_time
641154,H617,48445950300,0,59.73528404081507
641218,H617,48445950100,0,61.80398746390374
641219,H617,48445950400,0,62.93145446415744
641223,H617,48115950500,0,58.587419993111865
641224,H617,48115950600,0,59.3790094863219
641246,H617,48165950300,0,24.53110078480465
641247,H617,48165950100,0,52.90681612776332
641248,H617,48165950200,0,28.23241850902263
641251,H617,48501950200,0,57.40140122390775
641252,H617,48501950100,0,69.78984083046393
641272,H617,48115950402,0,59.05215326140262
641273,H617,48115950401,0,60.38888985786957
641316,H617,48495950200,0,63.49295218385079
641317,H617,48495950300,0,64.85755477118839
641318,H617,48495950400,0,64.72994211346087
641319,H617,48003950200,0,1.7580146028461545
641320,H617,48003950100,0,16.64303220767443
641321,H617,48003950400,0,10.5246066797544
641322,H617,48003950300,0,2.7240638624156324
