,HC_ID,GEOID,dist,trvl_time
158588,H101,48439121609,0,42.59690437543606
158589,H101,48251130208,0,46.553191323786905
158590,H101,48251131000,0,52.7608590775176
158591,H101,48251131100,0,51.587534709039744
158592,H101,48251130409,0,41.37277585084106
158593,H101,48251130800,0,50.357483928872774
158594,H101,48439110703,0,57.61934490572377
158595,H101,48113011800,0,34.4815918232441
158596,H101,48113012208,0,38.25704840658728
158597,H101,48439113628,0,53.16463268718745
158598,H101,48439113629,0,55.33854796233789
158599,H101,48113010703,0,40.91999991849061
158600,H101,48113010704,0,40.180307762852586
158601,H101,48113980100,0,42.22849845489235
158602,H101,48113000605,0,37.422092943756866
158603,H101,48113016407,0,41.288578895428195
158605,H101,48113007101,0,41.150782679222466
158606,H101,48113018002,0,41.27710518256249
158607,H101,48113016804,0,29.33532639455737
158608,H101,48113009105,0,34.948351613285865
158609,H101,48113012210,0,41.10506347515575
158610,H101,48113009610,0,48.47619279291444
158611,H101,48113014121,0,53.77651899377845
158612,H101,48113013713,0,50.063646520966316
158613,H101,48113004201,0,38.50913689932828
158614,H101,48113017001,0,28.224284678797353
158615,H101,48113017102,0,32.73569641552796
158616,H101,48113018124,0,51.96020537833746
158618,H101,48113011105,0,31.24964214995982
158619,H101,48113005901,0,33.67140898810129
158620,H101,48113006001,0,34.360532702709015
158621,H101,48113006002,0,34.8640808636867
158622,H101,48113006200,0,35.17301315750828
158623,H101,48113006301,0,35.31331109325761
158624,H101,48113006302,0,36.40637589923374
158625,H101,48113006501,0,39.665440803428496
158626,H101,48113006502,0,38.69049202268041
158627,H101,48397040200,0,55.96808650365161
158628,H101,48397040301,0,50.22452084093078
158629,H101,48397040302,0,51.99946284735789
158630,H101,48113010801,0,39.07377250536018
158631,H101,48113011200,0,30.896748778482095
158632,H101,48113011300,0,32.58674499648376
158633,H101,48113001800,0,37.00252392776683
158634,H101,48113001900,0,36.57486608702387
158635,H101,48113002000,0,37.546622399977714
158636,H101,48113002100,0,36.076519505822425
158637,H101,48113001202,0,37.87614360272911
158638,H101,48113001203,0,38.10735834610313
158639,H101,48113015800,0,46.0787677538291
158640,H101,48113011900,0,35.88739371389671
158641,H101,48113016903,0,21.161004813686542
158642,H101,48113016617,0,32.20367747190584
158643,H101,48113008703,0,32.387826581201104
158644,H101,48113014002,0,50.699186326275
158645,H101,48113014124,0,50.05962023465091
158646,H101,48113007700,0,42.49145692069623
158647,H101,48113013711,0,50.85034356696814
158648,H101,48113014114,0,49.47816020691935
158649,H101,48113015304,0,48.621028259019845
158650,H101,48113014703,0,45.980204351465034
158651,H101,48113016406,0,42.49826020434713
158652,H101,48113018205,0,45.966097807983246
158653,H101,48113011500,0,35.26633841788701
158654,H101,48113005902,0,33.4561279120977
158655,H101,48439111102,0,43.92948927536866
158656,H101,48439111202,0,46.2660521183266
158657,H101,48439111304,0,34.52167820849777
158658,H101,48439106001,0,48.78285694880951
158659,H101,48439106002,0,46.53666311719641
158660,H101,48439106101,0,43.822844920767004
158661,H101,48439106102,0,43.68372675302899
158662,H101,48439106201,0,45.34005736058814
158663,H101,48439106202,0,44.76949563840212
158664,H101,48439106300,0,45.48609849888789
158665,H101,48439106502,0,48.016187568533795
158666,H101,48439106503,0,48.459924707468424
158667,H101,48439106507,0,51.14715452178476
158668,H101,48439106510,0,53.83466364992957
158669,H101,48139060500,0,16.006477318330198
158670,H101,48139060600,0,16.039653643057118
158671,H101,48139061400,0,4.808732149810478
158672,H101,48397040401,0,61.386427484184246
158674,H101,48139061300,0,3.0277349396284228
158675,H101,48139060207,0,25.871261751749948
158676,H101,48139061500,0,4.277990805086874
158677,H101,48139061600,0,5.606073992217206
158678,H101,48139061700,0,13.139365020409857
158679,H101,48139060900,0,29.63058419112754
158680,H101,48139060204,0,25.702061756311984
158681,H101,48139061000,0,31.06605217338543
158682,H101,48139060300,0,13.150862654115196
158683,H101,48139060101,0,17.77760459873643
158684,H101,48139060400,0,16.805936511868
158685,H101,48139061200,0,15.330828070572167
158686,H101,48139061100,0,17.637997415004843
158687,H101,48139060102,0,18.312207972950645
158688,H101,48139060206,0,23.51554436444272
158689,H101,48251130215,0,53.57773243324647
158690,H101,48349970900,0,30.94999535435914
158691,H101,48349970200,0,21.587903728026557
158692,H101,48349970300,0,28.312475019475055
158693,H101,48349970800,0,22.654734263225862
158694,H101,48349970700,0,38.58445566894695
158695,H101,48349970500,0,22.6542694888374
158696,H101,48349970600,0,36.353150838580916
158697,H101,48349970100,0,23.105943631945014
158698,H101,48349970400,0,36.68180932540145
158699,H101,48349971000,0,44.62930031060349
158700,H101,48425000200,0,72.08563768828908
158701,H101,48425000100,0,73.06929392639039
158702,H101,48257050204,0,48.98419311394876
158703,H101,48439113906,0,60.903064636896104
158704,H101,48439113910,0,66.41004639222216
158705,H101,48439114003,0,60.15170229373865
158706,H101,48439122200,0,46.32644302260964
158707,H101,48439122300,0,46.02523487479487
158708,H101,48439122400,0,47.07776329563756
158709,H101,48439122500,0,47.20244920145383
158710,H101,48213950200,0,69.71516203935622
158711,H101,48213950400,0,50.737218800520075
158712,H101,48213951000,0,43.28801023927932
158713,H101,48213951100,0,50.817537710974726
158714,H101,48213950800,0,43.60720097055344
158715,H101,48213951400,0,73.328678966912
158716,H101,48213950700,0,32.83959960129167
158717,H101,48213950500,0,50.67406784768074
158718,H101,48213951300,0,55.04366674491031
158719,H101,48213950300,0,61.84992750748421
158721,H101,48213951200,0,51.564089494145904
158722,H101,48439122600,0,45.90412379294457
158723,H101,48439114005,0,61.69623014661614
158724,H101,48439121601,0,48.38592258532002
158725,H101,48439121604,0,48.49617537447267
158726,H101,48439114006,0,61.0825385843568
158727,H101,48231961501,0,64.48684642237296
158728,H101,48139060213,0,24.214858823803166
158729,H101,48139060211,0,18.60675124333946
158730,H101,48139060801,0,24.20383400114361
158731,H101,48139060702,0,24.358014142460085
158732,H101,48139060214,0,25.850015280624337
158733,H101,48139060703,0,28.988331265629448
158734,H101,48139060802,0,30.319137739008113
158735,H101,48139060803,0,28.589687869925264
158736,H101,48139060701,0,32.03955455727654
158737,H101,48139060208,0,13.399141202364591
158738,H101,48139060212,0,16.72238779142358
158739,H101,48139060210,0,16.29757366991239
158740,H101,48139060209,0,22.53573766982814
158746,H101,48497150603,0,70.37910119598338
158749,H101,48497150602,0,73.56364503802419
158752,H101,48085031704,0,51.517993496398844
158753,H101,48085031653,0,56.87174912334276
158754,H101,48367140706,0,67.60714841922432
158756,H101,48367140102,0,74.66721395182641
158758,H101,48367140703,0,70.71104944112966
158759,H101,48367140101,0,71.65987188180783
158760,H101,48439113611,0,57.305602473047536
158761,H101,48113011602,0,31.56089033540401
158762,H101,48113011701,0,33.10647192786336
158763,H101,48113011702,0,33.09672006869326
158764,H101,48251130205,0,48.22600689680716
158765,H101,48113012000,0,37.341771689928834
158766,H101,48113012100,0,38.11793301247557
158767,H101,48113012204,0,39.93806664360917
158768,H101,48113012206,0,39.563869354739616
158769,H101,48113012207,0,38.21827688452811
158770,H101,48217960400,0,66.56867811185197
158771,H101,48217960600,0,61.453317248259296
158772,H101,48217960500,0,64.64419888234598
158773,H101,48217960800,0,45.75180161295292
158774,H101,48217961000,0,46.833068400817695
158775,H101,48217960700,0,56.505938788974476
158776,H101,48217960100,0,47.740945451096806
158777,H101,48217960900,0,46.65451807673711
158778,H101,48217960200,0,64.89817844871916
158779,H101,48217961100,0,48.19210399414292
158780,H101,48113007601,0,45.57831592812823
158781,H101,48113007604,0,43.6415564052985
158782,H101,48113007605,0,44.53509880209136
158783,H101,48113007801,0,40.89284235072193
158784,H101,48113007804,0,44.25584983576031
158785,H101,48113007805,0,43.555327208690315
158786,H101,48439103701,0,46.375146430882154
158787,H101,48439103800,0,48.33484542391097
158788,H101,48113007811,0,45.185376841904926
158789,H101,48439103702,0,46.822655540033814
158790,H101,48113004700,0,37.4376426695053
158791,H101,48113004800,0,36.2191068847671
158792,H101,48113004900,0,35.04468616841446
158793,H101,48113005000,0,36.85981423178011
158794,H101,48113005100,0,36.951238111983095
158795,H101,48113005200,0,37.866570052741864
158796,H101,48113002500,0,37.01242609918677
158797,H101,48113002702,0,35.36574895632758
158798,H101,48113019019,0,47.87249030616485
158799,H101,48257050206,0,43.19003916521974
158800,H101,48257050203,0,43.19031530837548
158801,H101,48257050704,0,49.50038057235056
158802,H101,48257051202,0,26.9687956780102
158803,H101,48257051201,0,44.01373661748867
158804,H101,48257050205,0,49.51050075978352
158805,H101,48257050703,0,45.26278887598136
158809,H101,48113005400,0,35.03126398913125
158810,H101,48113005500,0,33.75993328448804
158811,H101,48113005300,0,37.92181493726731
158812,H101,48113005600,0,34.452412069271844
158813,H101,48113013624,0,47.75790063936308
158814,H101,48113005700,0,33.51796989975302
158819,H101,48113007815,0,41.709461084842665
158820,H101,48113007818,0,42.01283837593104
158821,H101,48113007819,0,40.56433876153965
158822,H101,48113007902,0,41.37996839848682
158823,H101,48113002200,0,35.99802875649145
158824,H101,48113002400,0,36.58254377778385
158825,H101,48113002701,0,35.72524639571055
158826,H101,48121021728,0,57.303655789588596
158828,H101,48309000598,0,73.66268588451935
158830,H101,48113009202,0,34.13571925650368
158831,H101,48113009301,0,34.60218018901506
158832,H101,48113009304,0,33.06531634784969
158835,H101,48439113514,0,51.6217692423058
158836,H101,48121020800,0,73.69919529992816
158837,H101,48121020401,0,74.84474660503462
158839,H101,48121020303,0,72.76078980730588
158840,H101,48121021403,0,62.730052375242686
158841,H101,48121021615,0,55.5798133193698
158842,H101,48121020305,0,62.7680384824656
158843,H101,48121020402,0,73.96028114692999
158844,H101,48121020403,0,73.1262354603074
158845,H101,48121020602,0,72.64763530225753
158846,H101,48439106511,0,49.87407434123042
158847,H101,48439106512,0,48.49262852285234
158848,H101,48439106513,0,48.23373647910658
158849,H101,48439106514,0,46.70857681178807
158850,H101,48121020700,0,71.74615726876813
158851,H101,48121020900,0,70.65152183796387
158852,H101,48121021000,0,70.7850677256659
158853,H101,48121021100,0,70.8897470803976
158854,H101,48121021301,0,69.57376165600691
158855,H101,48439106515,0,50.12731170928657
158856,H101,48439106516,0,49.28617424738137
158857,H101,48439106600,0,60.28486227101102
158859,H101,48121021502,0,60.12913279496923
158860,H101,48121021505,0,60.93866266992156
158861,H101,48121021409,0,67.60172100038879
158862,H101,48439111404,0,39.275721529006155
158863,H101,48121020306,0,67.10898056434223
158864,H101,48439111402,0,38.313468365197465
158865,H101,48397040102,0,56.17082238608364
158866,H101,48397040402,0,57.57062014969683
158867,H101,48397040504,0,52.68170597300615
158868,H101,48397040506,0,54.96870943075313
158869,H101,48397040505,0,58.96277155865951
158870,H101,48113018503,0,45.921848644867204
158871,H101,48085031645,0,55.31154815067851
158872,H101,48085031646,0,56.14602252632613
158873,H101,48085031647,0,54.984582403916555
158874,H101,48085031648,0,55.32365809080827
158875,H101,48085031649,0,53.92136429615817
158876,H101,48113018300,0,45.265360195900506
158877,H101,48113018401,0,43.741585259156125
158878,H101,48113018402,0,43.6416529054055
158879,H101,48113018403,0,41.904615354889025
158880,H101,48113018600,0,46.76136153311323
158881,H101,48113018700,0,46.6676602204304
158882,H101,48439111531,0,40.66195838428627
158885,H101,48231961400,0,70.84253576847995
158886,H101,48231961600,0,72.71526515109407
158889,H101,48439102201,0,56.563536098377874
158890,H101,48121021627,0,55.96690783141704
158891,H101,48085030512,0,63.31776135443593
158892,H101,48085031632,0,54.85001571410965
158893,H101,48085031625,0,54.67995385718256
158894,H101,48085031506,0,55.312919246005364
158895,H101,48085031900,0,51.23158752420973
158897,H101,48085031001,0,68.11244138452678
158904,H101,48113009603,0,46.43991141306879
158905,H101,48113009604,0,45.729209713313786
158906,H101,48113009605,0,49.48020309841407
158907,H101,48113009607,0,49.47730340912827
158908,H101,48113009608,0,47.829490603554554
158909,H101,48113009609,0,47.85552407259319
158910,H101,48113009611,0,49.49850918837961
158911,H101,48113009702,0,47.58844576193153
158918,H101,48439102000,0,53.18008827013613
158919,H101,48439102100,0,54.21236748182967
158920,H101,48439102202,0,54.93390022119231
158922,H101,48309004202,0,65.1773642495598
158923,H101,48309000100,0,72.51253019805606
158934,H101,48085030515,0,61.693170032659495
158935,H101,48085030530,0,63.15706097287882
158936,H101,48085032012,0,52.40750387012753
158937,H101,48085030506,0,59.973097689594574
158938,H101,48085031662,0,60.35178735525733
158941,H101,48085030405,0,61.59560111636987
158942,H101,48439111005,0,50.50269019679803
158943,H101,48439111003,0,47.87924353971337
158944,H101,48439111008,0,51.87983405913053
158945,H101,48113018118,0,45.0260482155627
158946,H101,48113018120,0,50.859979493080225
