,HC_ID,GEOID,dist,trvl_time
180056,H127,48113011800,0,-999.0
180063,H127,48113018002,0,-999.0
180064,H127,48113017001,0,-999.0
180065,H127,48113017102,0,-999.0
180066,H127,48113018124,0,-999.0
180071,H127,48203020102,0,-999.0
180074,H127,48397040200,0,-999.0
180075,H127,48397040301,0,-999.0
180076,H127,48397040302,0,-999.0
180077,H127,48113011900,0,-999.0
180078,H127,48113016903,0,-999.0
180079,H127,48113018205,0,-999.0
180080,H127,48397040401,0,-999.0
180081,H127,48139061700,0,-999.0
180082,H127,48139060102,0,-999.0
180083,H127,48349970600,0,-999.0
180084,H127,48349970100,0,-999.0
180085,H127,48257050204,0,-999.0
180087,H127,48213950400,0,-999.0
180088,H127,48213951000,0,-999.0
180089,H127,48213951100,0,-999.0
180090,H127,48213950800,0,-999.0
180091,H127,48213951400,0,-999.0
180092,H127,48213950700,0,-999.0
180093,H127,48213950500,0,-999.0
180094,H127,48213951300,0,-999.0
180095,H127,48213950300,0,-999.0
180097,H127,48213951200,0,-999.0
180105,H127,48231961501,0,-999.0
180107,H127,48113011702,0,-999.0
180108,H127,48257050206,0,-999.0
180109,H127,48257050203,0,-999.0
180110,H127,48257050704,0,-999.0
180111,H127,48257051202,0,-999.0
180112,H127,48257051201,0,-999.0
180113,H127,48257050205,0,-999.0
180114,H127,48257050703,0,-999.0
180121,H127,48181000200,0,-999.0
180122,H127,48397040102,0,-999.0
180123,H127,48397040402,0,-999.0
180124,H127,48397040504,0,-999.0
180125,H127,48397040506,0,-999.0
180126,H127,48397040505,0,-999.0
180127,H127,48113018300,0,-999.0
180128,H127,48113018401,0,-999.0
180129,H127,48113018402,0,-999.0
180130,H127,48113018403,0,-999.0
180131,H127,48113018600,0,-999.0
180132,H127,48113018700,0,-999.0
180133,H127,48231960800,0,-999.0
180134,H127,48231961100,0,-999.0
180135,H127,48231961400,0,-999.0
180136,H127,48231961600,0,-999.0
180137,H127,48231960300,0,-999.0
180138,H127,48231960900,0,-999.0
180139,H127,48419950300,0,-999.0
180140,H127,48419950200,0,-999.0
180141,H127,48419950500,0,-999.0
180142,H127,48419950100,0,-999.0
180143,H127,48419950400,0,-999.0
180144,H127,48085031506,0,-999.0
180145,H127,48085031900,0,-999.0
180146,H127,48085030100,0,-999.0
180147,H127,48085031001,0,-999.0
180149,H127,48387950100,0,-999.0
180160,H127,48113018118,0,-999.0
180161,H127,48113018120,0,-999.0
180162,H127,48085031507,0,-999.0
180163,H127,48113018121,0,-999.0
180164,H127,48113018122,0,-999.0
180165,H127,48113018123,0,-999.0
180166,H127,48113018126,0,-999.0
180167,H127,48113018127,0,-999.0
180168,H127,48113018128,0,-999.0
180169,H127,48113018129,0,-999.0
180170,H127,48467950500,0,-999.0
180171,H127,48467950700,0,-999.0
180172,H127,48467951000,0,-999.0
180173,H127,48467950300,0,-999.0
180174,H127,48467950400,0,-999.0
180176,H127,48467950900,0,-999.0
180177,H127,48467950600,0,-999.0
180186,H127,48231961503,0,-999.0
180187,H127,48231961502,0,-999.0
180188,H127,48085031311,0,-999.0
180189,H127,48113018501,0,-999.0
180190,H127,48161000100,0,-999.0
180191,H127,48113018111,0,-999.0
180192,H127,48085031003,0,-999.0
180193,H127,48085030203,0,-999.0
180194,H127,48085030603,0,-999.0
180195,H127,48085031312,0,-999.0
180196,H127,48085032010,0,-999.0
180197,H127,48085031202,0,-999.0
180198,H127,48085030201,0,-999.0
180199,H127,48085031201,0,-999.0
180200,H127,48085031004,0,-999.0
180201,H127,48085030305,0,-999.0
180202,H127,48085030801,0,-999.0
180203,H127,48085030702,0,-999.0
180204,H127,48085030701,0,-999.0
180205,H127,48085030605,0,-999.0
180206,H127,48085031411,0,-999.0
180207,H127,48085030601,0,-999.0
180208,H127,48085032008,0,-999.0
180209,H127,48085031408,0,-999.0
180210,H127,48085030514,0,-999.0
180211,H127,48085031317,0,-999.0
180212,H127,48085031410,0,-999.0
180213,H127,48085031508,0,-999.0
180214,H127,48085031405,0,-999.0
180215,H127,48085032013,0,-999.0
180216,H127,48085031100,0,-999.0
180217,H127,48085030900,0,-999.0
180218,H127,48147950401,0,-999.0
180219,H127,48147950402,0,-999.0
180220,H127,48147950800,0,-999.0
180221,H127,48085030528,0,-999.0
180222,H127,48113018136,0,-999.0
180223,H127,48113017606,0,-999.0
180224,H127,48113017304,0,-999.0
180225,H127,48113018104,0,-999.0
180226,H127,48113017604,0,-999.0
180227,H127,48113018132,0,-999.0
180228,H127,48347951100,0,-999.0
180229,H127,48347950301,0,-999.0
180230,H127,48347950600,0,-999.0
180231,H127,48347950100,0,-999.0
180232,H127,48347950700,0,-999.0
180233,H127,48347951000,0,-999.0
180234,H127,48347950200,0,-999.0
180235,H127,48347950400,0,-999.0
180239,H127,48113017702,0,-999.0
180240,H127,48113018130,0,-999.0
180241,H127,48113018105,0,-999.0
180242,H127,48113018001,0,-999.0
180243,H127,48113018110,0,-999.0
180244,H127,48113018203,0,-999.0
180245,H127,48113018204,0,-999.0
180246,H127,48113018206,0,-999.0
180247,H127,48113017703,0,-999.0
180248,H127,48347950502,0,-999.0
180249,H127,48347950501,0,-999.0
180260,H127,48073950802,0,-999.0
180261,H127,48073950801,0,-999.0
180262,H127,48397040101,0,-999.0
180263,H127,48085031504,0,-999.0
180264,H127,48277000800,0,-999.0
180265,H127,48277000900,0,-999.0
180266,H127,48277001000,0,-999.0
180267,H127,48277000700,0,-999.0
180268,H127,48277000500,0,-999.0
180270,H127,48277000200,0,-999.0
180271,H127,48277000600,0,-999.0
180272,H127,48113018801,0,-999.0
180273,H127,48113018802,0,-999.0
180274,H127,48113018900,0,-999.0
180275,H127,48113019013,0,-999.0
180279,H127,48113019014,0,-999.0
180280,H127,48113019020,0,-999.0
180281,H127,48113019021,0,-999.0
180282,H127,48113019025,0,-999.0
180283,H127,48113019026,0,-999.0
180284,H127,48113019027,0,-999.0
180285,H127,48113019028,0,-999.0
180288,H127,48113019029,0,-999.0
180289,H127,48397040503,0,-999.0
180302,H127,48213950901,0,-999.0
180303,H127,48213950602,0,-999.0
180304,H127,48213950902,0,-999.0
180305,H127,48213950903,0,-999.0
180306,H127,48213950601,0,-999.0
180308,H127,48231961700,0,-999.0
180311,H127,48231960400,0,-999.0
180312,H127,48231961300,0,-999.0
180313,H127,48231960200,0,-999.0
180316,H127,48231960100,0,-999.0
180320,H127,48315950100,0,-999.0
180324,H127,48365950500,0,-999.0
180325,H127,48365950100,0,-999.0
180326,H127,48365950600,0,-999.0
180327,H127,48365950300,0,-999.0
180328,H127,48365950400,0,-999.0
180329,H127,48387950700,0,-999.0
180333,H127,48277000402,0,-999.0
180334,H127,48277000101,0,-999.0
180335,H127,48277000102,0,-999.0
180336,H127,48277000401,0,-999.0
180344,H127,48401951100,0,-999.0
180345,H127,48401950600,0,-999.0
180347,H127,48401951200,0,-999.0
180350,H127,48147950100,0,-999.0
180351,H127,48147950500,0,-999.0
180352,H127,48147950600,0,-999.0
180353,H127,48147950300,0,-999.0
180354,H127,48147950702,0,-999.0
180355,H127,48147950701,0,-999.0
180361,H127,48001950500,0,-999.0
180362,H127,48001950100,0,-999.0
180363,H127,48001950700,0,-999.0
180364,H127,48001950600,0,-999.0
180365,H127,48001951000,0,-999.0
180366,H127,48001950800,0,-999.0
180367,H127,48113019031,0,-999.0
180368,H127,48113017003,0,-999.0
180369,H127,48113017004,0,-999.0
180370,H127,48113017101,0,-999.0
180371,H127,48113017201,0,-999.0
180372,H127,48113017202,0,-999.0
180373,H127,48113017301,0,-999.0
180374,H127,48113017303,0,-999.0
180375,H127,48113017305,0,-999.0
180376,H127,48113017306,0,-999.0
180377,H127,48113017400,0,-999.0
180378,H127,48113017704,0,-999.0
180379,H127,48113017804,0,-999.0
180380,H127,48113017500,0,-999.0
180381,H127,48113017805,0,-999.0
180382,H127,48113017806,0,-999.0
180383,H127,48113017602,0,-999.0
180384,H127,48113017807,0,-999.0
180385,H127,48113017811,0,-999.0
180386,H127,48113017812,0,-999.0
180387,H127,48113017813,0,-999.0
180388,H127,48113017808,0,-999.0
180389,H127,48113017814,0,-999.0
180390,H127,48113017900,0,-999.0
180391,H127,48113012604,0,-999.0
180392,H127,48113018142,0,-999.0
180393,H127,48113018141,0,-999.0
180394,H127,48113018137,0,-999.0
180395,H127,48113018138,0,-999.0
180396,H127,48113018139,0,-999.0
180397,H127,48113018140,0,-999.0
180398,H127,48113019043,0,-999.0
180399,H127,48113019042,0,-999.0
180400,H127,48085031309,0,-999.0
180401,H127,48113012500,0,-999.0
180402,H127,48113012601,0,-999.0
180403,H127,48085032004,0,-999.0
180404,H127,48085032009,0,-999.0
180405,H127,48001950901,0,-999.0
180406,H127,48001951100,0,-999.0
180409,H127,48113012603,0,-999.0
180410,H127,48085030604,0,-999.0
180411,H127,48085030202,0,-999.0
180412,H127,48085031407,0,-999.0
180413,H127,48085031406,0,-999.0
180414,H127,48085030802,0,-999.0
180415,H127,48085031313,0,-999.0
180416,H127,48085031316,0,-999.0
180417,H127,48085031314,0,-999.0
180418,H127,48085031310,0,-999.0
180419,H127,48085031308,0,-999.0
180420,H127,48085031315,0,-999.0
180421,H127,48085032011,0,-999.0
180422,H127,48085031409,0,-999.0
180423,H127,48113018133,0,-999.0
180424,H127,48113018135,0,-999.0
180470,H127,48113018134,0,-999.0
180471,H127,48113017605,0,-999.0
180472,H127,48037010901,0,-999.0
180473,H127,48037010700,0,-999.0
180474,H127,48037010500,0,-999.0
180475,H127,48037011401,0,-999.0
180477,H127,48037011402,0,-999.0
180478,H127,48037010600,0,-999.0
180479,H127,48037011600,0,-999.0
180480,H127,48037011100,0,-999.0
180481,H127,48037011200,0,-999.0
180482,H127,48073950100,0,-999.0
180483,H127,48073950700,0,-999.0
180484,H127,48073951000,0,-999.0
180485,H127,48073950500,0,-999.0
180486,H127,48073950400,0,-999.0
180487,H127,48073950600,0,-999.0
180488,H127,48073950900,0,-999.0
180490,H127,48073950300,0,-999.0
180491,H127,48073951100,0,-999.0
180492,H127,48037010800,0,-999.0
