HC_ID,11/21/2021
H000,0.00024743264005087424
H001,0.0
H002,0.0004662707271896292
H003,0.0
H004,0.0
H005,0.0007982315933462425
H006,0.00023260326669648096
H007,0.0
H008,0.0
H009,0.0
H010,0.0004232592766972752
H011,0.0006528070649100887
H012,0.0017948414662229935
H013,0.00045024798212035013
H014,0.00015074319724193955
H015,0.0006695554495146737
H016,0.0
H017,0.002125992428378532
H018,0.00022341893047615372
H019,0.00020800353242572634
H020,0.0012897281634714703
H021,0.0011106085077258402
H022,0.0005221545699821914
H023,0.0030576641186529567
H024,0.0
H025,0.0005309025766210737
H026,0.002896560662794216
H027,0.00011959439412977287
H028,0.0001769675255403579
H029,0.00023552265287175102
H030,0.0007020050481166431
H031,0.0
H032,0.0006448688667318846
H033,0.0012494045325195163
H034,0.001147485956706864
H035,0.0035206753050811466
H036,0.0
H037,0.0021839740382535128
H038,0.0018566224712453575
H039,0.0018566224712453575
H040,0.00098377387156185
H041,0.00748226505261243
H042,0.0
H043,0.0004091863700647423
H044,0.0008725799855159371
H045,0.0
H046,0.004206436299701622
H047,0.0009953858963339106
H048,0.001101214172570558
H049,0.0
H050,0.0006981863091489512
H051,0.00022139597966802933
H052,0.0008609985764104345
H053,0.0
H054,0.002149240636057776
H055,0.0
H056,0.002206483009585821
H057,0.0
H058,9.78790039892271e-05
H059,0.0008708900404033076
H060,0.0003915160159569084
H061,0.002863213487937681
H062,0.00022278119364200558
H063,0.0006603874904721979
H064,0.0
H065,0.0006346634123113519
H066,0.0008594723413257079
H067,0.0029508591216301913
H068,0.0005983047862342871
H069,0.0
H070,0.0
H071,0.0011097440368871456
H072,0.0014472390358744869
H073,0.00036596158306433974
H074,0.0017449766007524776
H075,0.003489953201504955
H076,6.918476481719274e-05
H077,0.0
H078,0.0
H079,0.002891455342190888
H080,6.543013028472687e-05
H081,0.0
H082,0.001761501911746793
H083,0.0010228418359083998
H084,0.00019779317057610642
H085,0.0
H086,0.0017564017380710566
H087,0.0013102143916782682
H088,0.0
H089,7.996065766337928e-05
H090,0.027443809543244692
H091,0.0008834838538357613
H092,0.003994314356700999
H093,0.0
H094,0.0
H095,0.0037434926818781305
H096,0.0
H097,0.0006433000091546188
H098,0.00011049565360581414
H099,0.001402516903739885
H100,0.006615881470883252
H101,0.001319011537264585
H102,0.0015071804399254647
H103,0.0014419615185200043
H104,0.0
H105,0.00477174910564635
H106,0.0
H107,0.0
H108,0.0031518019512614035
H109,0.049707274334273986
H110,0.1376718132779015
H111,0.05167297444863567
H112,0.01918057548385843
H113,0.013048996268083266
H114,0.1913611582242638
H115,0.27863847304480704
H116,0.0
H117,0.0351114884931169
H118,0.0
H119,0.014384188746843623
H120,0.0949356457291679
H121,0.07170309724853541
H122,0.0
H123,0.0
H124,0.10599730195142613
H125,0.033451581385851525
H126,0.3147491375759394
H127,0.023788506047825248
H128,0.10353293535361872
H129,0.008764493854702847
H130,0.004398856760144003
H131,0.0
H132,0.005748072949723735
H133,0.19896889988389443
H134,0.08618418957124467
H135,0.01153442897877649
H136,0.006222935787824613
H137,0.0
H138,0.02457541506566524
H139,0.021681973262162663
H140,0.017951829164854632
H141,0.013118359283939623
H142,0.0
H143,0.022761282327164633
H144,0.027219923617610286
H145,0.03913486267080404
H146,0.04371625116771264
H147,0.17718214987520312
H148,0.26229750700627585
H149,0.0
H150,0.21836424157991471
H151,0.08867822873690084
H152,0.1655089586901683
H153,0.0
H154,0.11076751959632071
H155,0.060211325760971164
H156,0.04122253806572302
H157,0.0
H158,0.0010320623517877184
H159,0.0
H160,0.0005304099552482917
H161,0.0011713031478859106
H162,0.003053942305492742
H163,0.00013743863991041782
H164,0.0
H165,0.0002720131487560429
H166,0.000272283205223614
H167,0.0007859498483503777
H168,0.0
H169,0.0
H170,0.0011276312550199735
H171,0.002703832513842397
H172,0.00031545501711764164
H173,6.980513459719743e-05
H174,0.0009682576180144764
H175,0.0013342110506796166
H176,0.0002653743403402931
H177,0.00034250550439343316
H178,0.0018478706341362931
H179,0.0027383179446467715
H180,0.00041351763994416024
H181,0.0002090264220315364
H182,0.0006631022967564552
H183,0.010269073316928766
H184,0.003324057979338595
H185,0.0031136983534173156
H186,0.0001482713501627293
H187,0.005287168710828144
H188,0.0
H189,0.0030762823412353083
H190,0.0007949382440769336
H191,0.00031077538475177157
H192,0.0
H193,0.00019869755447690228
H194,0.006049331066871735
H195,0.0016919473374323436
H196,0.0
H197,0.0
H198,0.0
H199,0.0006757900111753201
H200,0.0004904184081773939
H201,0.0013229628713182452
H202,0.0010028555396730664
H203,0.0
H204,0.0002651211075844805
H205,0.0017566981820302374
H206,0.0020444566097413204
H207,0.005883022719149459
H208,0.005232435386709056
H209,0.0
H210,0.004523257522424494
H211,0.005038040895239801
H212,0.0023333448308734675
H213,0.004240080073213051
H214,0.03764718085264245
H215,0.0
H216,0.028222937164438893
H217,0.01416803892483417
H218,0.0
H219,0.0
H220,0.018120412342621812
H221,0.018263873437654912
H222,0.021158640279826453
H223,0.07779442118597205
H224,0.09995872265759305
H225,0.0682806346972214
H226,0.06169500514304907
H227,0.0132384810925146
H228,0.0179576720167563
H229,0.04523196605029452
H230,0.041114595041367816
H231,0.021956017315993292
H232,0.07738301668616358
H233,0.0016122836042219667
H234,0.00041194096817613563
H235,0.0
H236,0.02744253267952103
H237,0.0
H238,0.0
H239,0.0038953096413852878
H240,0.004316387772566902
H241,0.0059793278781251746
H242,0.04709616087027327
H243,0.0032117488203700227
H244,0.0013112274669167742
H245,0.00016657983856071753
H246,0.0020235499066512926
H247,0.0006100647962304721
H248,0.0
H249,0.0016624627161976545
H250,0.004703046669104154
H251,0.0
H252,0.0074347724871614085
H253,0.002780260050715123
H254,0.001214472864775758
H255,0.0
H256,0.004936745126810631
H257,0.0
H258,0.006561707054437728
H259,0.009687387104024295
H260,0.020638735572827808
H261,0.0024307100365604318
H262,0.008032156446445301
H263,0.0
H264,0.0056458277506684605
H265,0.0
H266,0.013983044357042316
H267,0.06363345994848892
H268,0.06113457074000775
H269,0.052170639177367015
H270,0.1218484650147594
H271,0.03298321553896852
H272,0.11054374118540221
H273,0.2388929284680649
H274,0.0
H275,0.2055223092622765
H276,0.14937789651588423
H277,0.4346701357243656
H278,0.09292478982338417
H279,0.5416818711310039
H280,0.0013752289956135688
H281,0.0009262226505329993
H282,0.0008104448192163744
H283,0.0
H284,0.001891797638574522
H285,8.119637250308762e-05
H286,0.0
H287,0.0036108672685403404
H288,0.0
H289,0.00012087083423604189
H290,0.008736871828799711
H291,0.0022746194174433324
H292,0.003425897951006675
H293,0.00012233444744364657
H294,0.0005448901529894809
H295,0.0018250172403287803
H296,0.00896024397428773
H297,0.015316892132700544
