GEOID,04/28/2021
48001950100,0.07253772328852842
48001950401,0.0275253836331555
48001950402,0.01804472123829294
48001950500,0.0903970368132356
48001950600,0.09100152277452538
48001950700,0.08960210479643466
48001950800,0.09045524468555208
48001950901,0.03942910359384221
48001950902,0.06612381596145955
48001951000,0.032734930369863906
48001951100,0.021474147398198154
48003950100,0.15835630522550112
48003950200,0.34961276786005707
48003950300,0.3487218037710919
48003950400,0.20902424602144745
48005000101,0.16633953054098333
48005000102,0.18020463992764363
48005000200,0.21632292340040626
48005000301,0.20916177918338968
48005000302,0.18020463992764363
48005000400,0.2509501092610661
48005000500,0.2494607917816667
48005000600,0.22174941506012935
48005000700,0.2567293686868504
48005000800,0.23699641655794654
48005000901,0.25002916342511516
48005000902,0.20298818864333845
48005001001,0.1069390790788782
48005001002,0.10373373113382792
48005001100,0.15232723579761656
48005001200,0.08442132275234791
48005001300,0.08988833029631872
48007950100,0.015615020224809043
48007950200,0.01551063671164045
48007950300,0.022122677367884258
48007950400,0.02494640971818141
48007950500,0.031462052721606126
48007990000,0.01551063671164045
48009020100,0.12145385557776234
48009020200,0.057637266080681114
48009020300,0.062275641222063326
48011950100,0.021386843705610756
48013960100,0.009104623053021867
48013960201,0.01231086395840177
48013960202,0.013269833153555
48013960300,0.014814207247318417
48013960401,0.017782948855730025
48013960402,0.013117340310364961
48013960500,0.004544116725580174
48013960600,0.005096712105059919
48015760100,0.014246840616430705
48015760200,0.01495766889573322
48015760300,0.008795726403158273
48015760400,0.005468844870703443
48015760501,0.00549843316465256
48015760502,0.009395588459544888
48017950100,0.05886786611326462
48019000101,0.014947394055537976
48019000102,0.019645613247801716
48019000200,0.007499584435169061
48019000300,0.012445696500916759
48019000400,0.013812754434826734
48021950100,0.016446691064156145
48021950200,0.021670329159214578
48021950300,0.015356279029627504
48021950400,0.01924281331673755
48021950501,0.013320621148501046
48021950502,0.009974119578703738
48021950600,0.009310480729070971
48021950700,0.017346883020418695
48021950801,0.016272471239734885
48021950802,0.01579534566852534
48023950300,0.400276193481092
48025950100,0.010356123013275398
48025950201,0.02453531780339263
48025950202,0.04462075759581326
48025950300,0.04462075759581326
48025950400,0.044385945346985645
48025950500,0.04612354681519264
48025950600,0.027467283528779557
48027020100,0.02626890463842494
48027020201,0.03256957981876485
48027020202,0.026363573078232453
48027020300,0.036816112235798816
48027020401,0.037477377650817614
48027020402,0.03473025274141797
48027020500,0.03831110209032694
48027020600,0.03679805067018352
48027020701,0.046030980744677534
48027020702,0.04636323196722811
48027020800,0.03347563792479918
48027020900,0.0418394138955111
48027021000,0.044944220326650144
48027021100,0.045505523683105974
48027021201,0.040012937255673765
48027021202,0.04623698368075817
48027021203,0.04632741164687784
48027021301,0.04413076854635361
48027021302,0.04473315140281697
48027021303,0.04413076854635361
48027021400,0.034386906014634455
48027021500,0.034049018083022714
48027021601,0.033075389012593256
48027021602,0.03256878230183657
48027021700,0.03124258010582298
48027021800,0.02768494654878115
48027021901,0.02619770549820291
48027021903,0.02368618709141289
48027021904,0.02109374849940043
48027022000,0.020456652811346815
48027022101,0.021767572102864216
48027022103,0.02069785325101026
48027022104,0.020859735484621868
48027022105,0.020826728335190284
48027022200,0.021767572102864216
48027022300,0.02217610728581651
48027022401,0.022516612100829853
48027022402,0.018299239836308597
48027022403,0.02340238259044692
48027022404,0.023221818599494713
48027022405,0.0234756409047602
48027022501,0.022811885025687834
48027022502,0.022286850381214217
48027022600,0.02234497153319521
48027022801,0.020442005276908197
48027022900,0.021242401220351256
48027023000,0.02358934174020088
48027023103,0.023737057823538237
48027023104,0.023380005614130783
48027023105,0.02086433798934514
48027023106,0.02139812753938469
48027023107,0.024623292853098284
48027023108,0.021898289102242542
48027023201,0.01942234275426991
48027023202,0.020285697827973972
48027023203,0.021328240306468245
48027023204,0.01738495252389623
48027023300,0.01915139154411035
48027023402,0.018399793778742603
48027023403,0.027091530954358883
48027023404,0.028168026728843817
48027023500,0.020442005276908197
48027980001,0.018541139239697177
48027980002,0.014720036635545712
48027980003,0.011178092729732322
48029110100,0.06200459042929353
48029110300,0.06179575471551958
48029110500,0.06214882619271925
48029110600,0.06382487519094084
48029110700,0.07165500959986099
48029110800,0.06439672213433695
48029110900,0.061959425560102054
48029111000,0.061294471998425575
48029120100,0.05524744954999036
48029120300,0.0563799480667687
48029120400,0.054940545017511125
48029120501,0.047888065140003856
48029120502,0.0490779765084625
48029120600,0.054829181696843365
48029120701,0.057977068888541136
48029120702,0.05737445475450356
48029120800,0.055503459469885566
48029120901,0.04999359519669258
48029120902,0.05029152296176606
48029121000,0.049925667956515214
48029121108,0.052215120993916134
48029121110,0.04136059967589377
48029121111,0.03959227336406271
48029121112,0.04807371714745848
48029121115,0.048491905153873194
48029121116,0.05295241915263388
48029121117,0.04200128601280871
48029121118,0.04257594205516045
48029121119,0.0437558085256244
48029121120,0.04248786955377775
48029121121,0.04119778262836904
48029121122,0.03955512382649234
48029121203,0.05000461422947302
48029121204,0.05011788782241228
48029121205,0.0481709071578232
48029121206,0.04217102334428107
48029121300,0.04977993103846621
48029121402,0.04194889017109709
48029121403,0.04224983470319442
48029121404,0.04829101511767453
48029121501,0.03898385228073353
48029121504,0.043641419953747845
48029121505,0.03359672168598496
48029121506,0.041595792769757896
48029121507,0.04352386354395224
48029121508,0.04173741921977006
48029121601,0.03538664768317507
48029121604,0.03455879705007606
48029121605,0.03410343043051348
48029121606,0.0403313714131318
48029121701,0.03508870581629888
48029121702,0.0359731662721214
48029121802,0.038891017256820794
48029121803,0.039838353816845445
48029121804,0.04013360207594441
48029121808,0.0392994080846798
48029121809,0.0393561438405838
48029121810,0.04124267453758402
48029121811,0.04191615044979756
48029121812,0.03544908662808613
48029121813,0.03792597866050035
48029121903,0.04067521483934548
48029121904,0.041446406466934274
48029121905,0.03775626574844005
48029121906,0.042661720311438625
48029121907,0.030165417360059704
48029121908,0.022936757378651577
48029121909,0.035624484792239654
48029121910,0.030052883367886144
48029130200,0.0598907040335638
48029130300,0.060315950628259056
48029130401,0.05383594876164597
48029130402,0.0496046000105182
48029130500,0.059749781768027026
48029130600,0.05982778526212407
48029130700,0.059840456265088354
48029130800,0.048415025641876504
48029130900,0.0496018026817479
48029131000,0.0488629443396727
48029131100,0.048751431102442185
48029131200,0.04802924384190857
48029131300,0.0384154540411132
48029131401,0.03646641600670908
48029131402,0.03798773553460648
48029131503,0.04635676433767423
48029131504,0.04632549615892651
48029131505,0.041207079470252005
48029131506,0.0469900097706841
48029131507,0.036636406128656915
48029131601,0.027113381149991816
48029131606,0.03437671604332627
48029131608,0.03313107013037081
48029131609,0.03658853853419752
48029131610,0.038006448334210075
48029131611,0.03706975260040719
48029131612,0.03331548151970885
48029131613,0.03600580445056304
48029131614,0.03590048294908643
48029131615,0.037509925448373664
48029131700,0.02782515984493146
48029131801,0.021197686022957983
48029131802,0.030319396427860208
48029140100,0.06024356729799023
48029140200,0.060019366640250885
48029140300,0.059949967199630444
48029140400,0.05428977128449555
48029140500,0.04958943498077929
48029140600,0.04863090224216366
48029140700,0.050227588357043156
48029140800,0.049771281641653745
48029140900,0.049211432540277815
48029141000,0.04969285877507167
48029141101,0.04911791613839436
48029141102,0.04909387613048221
48029141200,0.04893109085468412
48029141300,0.04596607242924566
48029141402,0.03793347635633862
48029141403,0.04735262738297319
48029141404,0.04735262738297319
48029141600,0.038987004525524255
48029141700,0.03645547729252055
48029141800,0.028965264609389557
48029141900,0.022024556286373204
48029150100,0.06199138733823015
48029150300,0.06058103784974264
48029150400,0.06114103107605543
48029150501,0.05669615826449757
48029150502,0.049817177501672506
48029150600,0.05475580349147412
48029150700,0.05436455028777965
48029150800,0.04929516878906908
48029150900,0.04881885912222606
48029151000,0.049324595588480555
48029151100,0.0497833349560954
48029151200,0.048762029756073924
48029151301,0.04873166156468333
48029151302,0.04309186617490391
48029151400,0.048671965323804224
48029151500,0.048475921098420284
48029151600,0.04724352907538777
48029151700,0.047354856119873015
48029151900,0.03689646541603501
48029152000,0.02784047462706921
48029152100,0.028112294264015646
48029152201,0.022307025648841974
48029152202,0.021483334769154483
48029160100,0.061802345489722
48029160200,0.061802345489722
48029160300,0.05820904744185205
48029160400,0.05604040680542952
48029160501,0.05732212933455652
48029160502,0.057424200334473735
48029160600,0.056371762593874865
48029160701,0.05625099417542947
48029160702,0.05625099417542947
48029160901,0.04957785690683316
48029160902,0.049383130613928475
48029161000,0.04410459678967302
48029161100,0.04416783444208216
48029161200,0.041313924848564144
48029161302,0.03831871206247624
48029161303,0.04152762833905577
48029161304,0.04118420678824442
48029161400,0.041266217744602915
48029161501,0.04227020727411503
48029161503,0.04887319877451388
48029161504,0.04851480408959588
48029161600,0.05052544488315869
48029161801,0.04952335578189391
48029161802,0.03603776102858652
48029161901,0.028388813242157463
48029161902,0.027325801721653567
48029162001,0.03119987866715652
48029162003,0.023662460991532717
48029162004,0.028553108059356867
48029170101,0.07125723730987302
48029170102,0.06618850561997873
48029170200,0.06214882619271925
48029170300,0.061898810745966704
48029170401,0.07275525112198437
48029170402,0.06957723662169941
48029170500,0.07198573548065233
48029170600,0.07175654108296003
48029170700,0.06802425291954499
48029170800,0.07093496636033707
48029170900,0.05968829263909498
48029171000,0.06470042500891109
48029171100,0.057886891402996514
48029171200,0.06550073423422077
48029171301,0.06679187859932054
48029171302,0.06744973409709502
48029171401,0.06392987378383656
48029171402,0.06455749730768472
48029171501,0.0561767252956699
48029171502,0.057886891402996514
48029171601,0.049336574071683445
48029171602,0.06541923007744575
48029171700,0.060513274231857844
48029171801,0.0490712437091095
48029171802,0.04955228202333093
48029171902,0.05862004318602712
48029171903,0.04899726858912966
48029171912,0.04609329769206014
48029171913,0.04517656572426625
48029171914,0.04474884721775953
48029171915,0.04425329609757256
48029171916,0.04343505243479292
48029171917,0.04405760724817384
48029171918,0.046554794925429535
48029171919,0.048246226722750224
48029171920,0.04341657926159137
48029171921,0.03783883112758056
48029171922,0.03751264173578739
48029171923,0.05864738317156089
48029171924,0.048538384922714645
48029171925,0.051065836745161186
48029172002,0.0325354879320163
48029172003,0.036293221426661915
48029172004,0.03301316211303619
48029172005,0.041315555820487654
48029172006,0.028085857248974274
48029172007,0.03427263862237363
48029180101,0.06776712881825525
48029180102,0.06770679891932486
48029180201,0.06901764037320023
48029180202,0.07000579332662582
48029180300,0.06776712881825525
48029180400,0.06723561599742245
48029180501,0.0670144613845536
48029180503,0.06669706666339337
48029180504,0.06421892640397156
48029180602,0.07526718789760668
48029180603,0.07652035876686095
48029180604,0.075118887156659
48029180701,0.0759571619204835
48029180702,0.07089705392993609
48029180800,0.07613461020814415
48029180901,0.0677762138865035
48029180902,0.06823158050606608
48029181001,0.07296294409532848
48029181003,0.07543652302881686
48029181004,0.0761922760819906
48029181005,0.07462894511109887
48029181100,0.07179750291634218
48029181200,0.06130863579058652
48029181301,0.06533141549148584
48029181302,0.06747996198987684
48029181303,0.07543652302881686
48029181402,0.07073669109133844
48029181403,0.07543652302881686
48029181404,0.06974201989311732
48029181503,0.069155233288359
48029181504,0.0698596199610114
48029181505,0.06964057431419816
48029181506,0.06964057431419816
48029181601,0.0666991609084255
48029181602,0.06138426640630944
48029181703,0.05536795777921602
48029181704,0.06133331884349945
48029181705,0.06240618734268056
48029181711,0.058940452754953285
48029181712,0.048485527239977205
48029181713,0.05975849802987242
48029181715,0.04550072580417982
48029181716,0.045612402741917996
48029181718,0.047546126852130215
48029181720,0.048391544373788425
48029181721,0.048391544373788425
48029181722,0.04938377761129015
48029181723,0.047546126852130215
48029181724,0.042625761653036706
48029181725,0.05804044432542609
48029181726,0.04287564106748415
48029181727,0.05755878313341469
48029181728,0.0431343331723307
48029181729,0.036235832776728163
48029181730,0.050255744872886685
48029181731,0.047109036959672425
48029181808,0.06597621433404344
48029181809,0.0621037652600315
48029181811,0.05536795777921602
48029181813,0.06484859857821533
48029181814,0.06633831155537077
48029181815,0.0641614958525128
48029181816,0.06423902919918506
48029181817,0.06936942129658519
48029181818,0.060296166279847685
48029181819,0.0641614958525128
48029181820,0.06466434172047322
48029181821,0.06012878702039432
48029181822,0.060699116257518365
48029181823,0.052798158589693375
48029181824,0.05274613217259729
48029181825,0.04993541689743291
48029181826,0.05541494156879768
48029181901,0.053234772701285016
48029181902,0.03828274085689855
48029182001,0.05221084416146024
48029182002,0.0359700268579672
48029182003,0.05060253300596762
48029182101,0.03855126679760382
48029182102,0.039002540960963415
48029182103,0.015651830642369073
48029182105,0.0197765095855973
48029182106,0.03569205384944739
48029190100,0.07242788295802105
48029190200,0.06375641260562011
48029190400,0.07138663861308636
48029190501,0.07263911871456367
48029190503,0.07162398216136963
48029190504,0.073072889038112
48029190601,0.07325373783029854
48029190603,0.0733901960791741
48029190604,0.07364047701983001
48029190700,0.07299687692974619
48029190800,0.07017529003768687
48029190901,0.06743651700016298
48029190902,0.06506465698257129
48029191003,0.06703407100839737
48029191004,0.06806881353009017
48029191005,0.06779089212770144
48029191006,0.0680973117191586
48029191101,0.06809561189690116
48029191102,0.06794731115595348
48029191201,0.05885851368258113
48029191202,0.06761675424907276
48029191303,0.05277877005799843
48029191304,0.0662863644959689
48029191405,0.06184825049922116
48029191406,0.04882967229101469
48029191408,0.06285050733261821
48029191409,0.06341894342425754
48029191410,0.062255894700904174
48029191411,0.0582671704909316
48029191412,0.05380751392744454
48029191413,0.05154150248810389
48029191503,0.06490535509772223
48029191504,0.06583612345435669
48029191505,0.061713741492980034
48029191506,0.06087223587365577
48029191701,0.05217404127311791
48029191702,0.04824771745111585
48029191804,0.026007665757425125
48029191806,0.04822431942241291
48029191807,0.05009968713800719
48029191808,0.031005330688391633
48029191809,0.02682875845069251
48029191810,0.029779912556044938
48029191811,0.035245823805493876
48029191812,0.03749275362715344
48029191813,0.03750791865689235
48029191814,0.02958136002682982
48029191815,0.0491436839123085
48029191816,0.04929452469842448
48029191817,0.0418366080744909
48029191900,0.06109159745906198
48029192000,0.061713644747059135
48029192100,0.06228332584907107
48029192200,0.038021397795393305
48029192300,0.05874150537045761
48029980001,0.03623599275366351
48029980002,0.05049393711428629
48029980003,0.049509018727916604
48029980004,0.052580903886009236
48029980005,0.0197765095855973
48029980100,0.05549694632824049
48031950100,0.016729459424574215
48031950200,0.020287134283152257
48033950100,0.00925777862625516
48035950100,0.01826283104751479
48035950200,0.021142398084911446
48035950300,0.014013282509505617
48035950400,0.02609355595575804
48035950500,0.02624127203909539
48035950600,0.01384963068993687
48035950700,0.023833939120225377
48037010100,1.4364439064201158
48037010400,1.255814582115876
48037010500,1.255814582115876
48037010600,1.4364439064201158
48037010700,1.4364439064201158
48037010800,1.4364439064201158
48037010901,1.3262612970321555
48037010902,1.3262612970321555
48037011000,1.1456319727279156
48037011100,1.1456319727279156
48037011200,1.0286600432836737
48037011300,0.7608231885276612
48037011401,0.7240321238808561
48037011402,0.4793645706923218
48037011501,0.4123799472685674
48037011502,0.41980750465921224
48037011600,0.2718872897419209
48037011700,0.23436829355074504
48039660100,0.02919893570704561
48039660200,0.024257167725222607
48039660300,0.028961482852219056
48039660400,0.03383695070979895
48039660500,0.033006045412962474
48039660601,0.040277122376986926
48039660602,0.032353596864478494
48039660701,0.032625962370666256
48039660702,0.02835866992525092
48039660801,0.03273019696688364
48039660802,0.02751526579405833
48039660900,0.025911509468003642
48039661000,0.01983532127758663
48039661100,0.020190978648884864
48039661200,0.019183137282244033
48039661300,0.02117984564423982
48039661400,0.019102759148967075
48039661501,0.020542101125087968
48039661502,0.017068759803650732
48039661601,0.01870665651662646
48039661602,0.015753369856341466
48039661700,0.008963244554518735
48039661800,0.01631824113028807
48039661900,0.01667383969460611
48039662000,0.009754990507776241
48039662100,0.009794831047029978
48039662200,0.012122498106252407
48039662300,0.011794618006991263
48039662400,0.009923819489520116
48039662500,0.010422080703616884
48039662600,0.010268657123970803
48039662700,0.007341976529791231
48039662800,0.0051188274054684915
48039662900,0.00829967173238928
48039663000,0.008244802744227913
48039663100,0.007866895827066823
48039663200,0.010188026362388419
48039663300,0.009903837906336994
48039663400,0.009668345970329763
48039663500,0.009588478296836522
48039663600,0.009668345970329763
48039663700,0.009998527967735673
48039663800,0.00899487793591144
48039663900,0.009472594272695502
48039664000,0.008924422588651185
48039664100,0.006354105523432664
48039664200,0.0009464552365157275
48039664300,0.008488404369396952
48039664400,0.002269029368351669
48039664501,0.0024484891086015686
48039990000,0.002269029368351669
48041000101,0.024130975674148788
48041000102,0.020392349049211222
48041000103,0.010625105494761625
48041000201,0.03844524424741026
48041000202,0.025412915245461593
48041000300,0.03328250251557098
48041000400,0.04034309762241773
48041000500,0.0357618137358079
48041000603,0.0357618137358079
48041000604,0.035397768198099214
48041000700,0.04034309762241773
48041000800,0.04034309762241773
48041000900,0.03855605778228279
48041001000,0.041580665257467814
48041001100,0.04187772923604869
48041001301,0.04212344173172029
48041001302,0.0397360329118458
48041001303,0.03678537467662919
48041001400,0.04200633724523122
48041001601,0.036488310698048323
48041001604,0.03803741843072499
48041001605,0.03923776091784474
48041001606,0.03782978708175801
48041001701,0.0424854831316422
48041001702,0.039690430087787165
48041001801,0.039393366109206296
48041001803,0.03923776091784474
48041001804,0.0386228255053322
48041001900,0.04202020718556657
48041002001,0.03903012956887776
48041002002,0.0297196063527321
48041002006,0.035970021146005206
48041002007,0.03612562633736676
48041002008,0.03285519550844091
48041002009,0.031654853021321164
48041002010,0.023056941799138933
48041002011,0.01690821968804849
48041002012,0.03637120621155925
48041002013,0.029552302626939787
48041002014,0.021737108448409818
48041002015,0.03624259820237672
48041980000,0.02620401649494458
48043950300,0.295151740985923
48043950400,0.295151740985923
48043950500,0.0
48045950200,0.007068830827183148
48047950100,0.0
48047950200,0.00716831750262946
48049950100,0.10751829082809461
48049950200,0.11953622932589492
48049950300,0.15534724501589747
48049950500,0.21139643164617986
48049950600,0.32179621339343595
48049950700,0.32179621339343595
48049950800,0.37565619847215903
48049950900,0.36704207255542154
48049951000,0.36704207255542154
48049951100,0.36316957600902844
