HC_ID,10/07/2020
H000,0.000258481243839095
H001,0.0
H002,0.0004622605332427709
H003,0.0
H004,0.0
H005,0.0007747273946095005
H006,0.00023130231115025288
H007,0.0
H008,0.0
H009,0.0
H010,0.00040477920669889343
H011,0.0006256652359390021
H012,0.0017892017266092283
H013,0.00044895906560482514
H014,0.00015020153651065273
H015,0.0006659721896591529
H016,0.0
H017,0.0020881964073453043
H018,0.00022191859927576867
H019,0.00020305362887659885
H020,0.0012973848514841208
H021,0.0011011470328238168
H022,0.0005162982424494797
H023,0.0031223761780335884
H024,0.0
H025,0.0005394992657633684
H026,0.002935639560020115
H027,0.00012092615312161544
H028,0.00017983308858778946
H029,0.00023904985462969052
H030,0.0007105433924318574
H031,0.0
H032,0.0006369304239751111
H033,0.0012356517694637277
H034,0.0011360014083759307
H035,0.0034863209201406345
H036,0.0
H037,0.0020861054451081712
H038,0.0018985443160484635
H039,0.0018985443160484635
H040,0.0009727766844452427
H041,0.0074079671016999546
H042,0.0
H043,0.00040512320087421626
H044,0.0008614188937554193
H045,0.0
H046,0.004161604002813133
H047,0.001057384324793985
H048,0.001160748256100628
H049,0.0
H050,0.0007220004697904803
H051,0.00023596716945833683
H052,0.0009035017437579087
H053,0.0
H054,0.0022707966404445354
H055,0.0
H056,0.002325193806689177
H057,0.0
H058,0.00010439964581540768
H059,0.0009289040947998399
H060,0.0004175985832616307
H061,0.003051417661254587
H062,0.0002250818454714977
H063,0.0007255680263570085
H064,0.0
H065,0.0006798382157009723
H066,0.0009223049860924744
H067,0.0032052805093954868
H068,0.000641737473499173
H069,0.0
H070,0.0
H071,0.001199111952943962
H072,0.0015612710152163565
H073,0.0003981258129113518
H074,0.0019045778235902008
H075,0.0038091556471804016
H076,7.266134487758629e-05
H077,0.0
H078,0.0
H079,0.0030550014188316242
H080,6.876623713683096e-05
H081,0.0
H082,0.001846738041516866
H083,0.001076220851392079
H084,0.000209790949930761
H085,0.0
H086,0.001866441397664934
H087,0.001378946709305906
H088,0.0
H089,8.403540609389055e-05
H090,0.029656617820635462
H091,0.0009565759341780022
H092,0.004335890759560484
H093,0.0
H094,0.0
H095,0.00408453658676824
H096,0.0
H097,0.0006384865794756381
H098,0.0001096557829616169
H099,0.0014218737027777391
H100,0.005658582511491444
H101,0.0011800914315153546
H102,0.0013896990510018324
H103,0.0014085011598066633
H104,0.0
H105,0.005116313651146613
H106,0.0
H107,0.0
H108,0.0031320453769566104
H109,0.03986645915640497
H110,0.14679379038597193
H111,0.06265840964013279
H112,0.012768252795846492
H113,0.00964463881699049
H114,0.08654804429496134
H115,0.1264138960628373
H116,0.0
H117,0.015926171987346856
H118,0.0
H119,0.0060856198328715855
H120,0.04016509089695247
H121,0.030555655932352602
H122,0.0
H123,0.0
H124,0.016180914713527415
H125,0.010300379548109938
H126,0.08832411252481434
H127,0.011513641144622076
H128,0.06294966532575887
H129,0.005327770405963283
H130,0.0026703727447305223
H131,0.0
H132,0.003522879443357827
H133,0.12139824510199168
H134,0.05238974232530562
H135,0.007037579426202417
H136,0.003824676339155649
H137,0.0
H138,0.014411896728102317
H139,0.018384205976498428
H140,0.01035106732918089
H141,0.007515888020387593
H142,0.0
H143,0.03853155673982068
H144,0.024401148576324208
H145,0.02858775621943739
H146,0.014349295889740165
H147,0.05951536488956805
H148,0.086095775338441
H149,0.0
H150,0.07241540838823385
H151,0.027956152401462334
H152,0.038388512663764376
H153,0.0
H154,0.025274463654108348
H155,0.014736518992211362
H156,0.02308160807210418
H157,0.0
H158,0.0009423350626069154
H159,0.0
H160,0.0004837420666389586
H161,0.0010691621962328605
H162,0.002757560419182746
H163,0.00012410534050327868
H164,0.0
