GEOID,12/04/2020
48001950100,0.022713942082716047
48001950401,0.009175193992561122
48001950402,0.0057518389175337525
48001950500,0.02969323010915576
48001950600,0.02983802320064167
48001950700,0.02946412559191205
48001950800,0.02977193226761889
48001950901,0.01307101060828873
48001950902,0.021413425260122562
48001951000,0.011054760618644546
48001951100,0.006718354815276734
48003950100,0.017923584715055552
48003950200,0.034591551897076335
48003950300,0.03430321987262556
48003950400,0.021724757462832103
48005000101,0.036065862197054016
48005000102,0.0394784592705809
48005000200,0.04643113979929295
48005000301,0.04517686528309656
48005000302,0.0394784592705809
48005000400,0.05405432325239019
48005000500,0.05339701464172528
48005000600,0.04799336456268585
48005000700,0.05580516885445335
48005000800,0.051629222942937224
48005000901,0.05450389794326498
48005000902,0.044219667052382367
48005001001,0.02377413689020459
48005001002,0.02315707930096269
48005001100,0.03338987579010368
48005001200,0.019046194907737596
48005001300,0.020175185640763486
48007950100,0.007459317518152675
48007950200,0.0060363040737377825
48007950300,0.008676640634260189
48007950400,0.009762903975244246
48007950500,0.012290880573762753
48007990000,0.0060363040737377825
48009020100,0.016039285516462658
48009020200,0.007917579050902032
48009020300,0.00871952658736078
48011950100,0.004761326661102049
48013960100,0.003663103690623589
48013960201,0.004896823628068306
48013960202,0.005264908772291296
48013960300,0.00587103619827758
48013960401,0.007182368724769223
48013960402,0.005219716641728969
48013960500,0.00178317094457587
48013960600,0.0020406045164816367
48015760100,0.00783372018619882
48015760200,0.008195684449505409
48015760300,0.004773999172614438
48015760400,0.0028044874413052576
48015760501,0.0027534072174613114
48015760502,0.0049406223329857436
48017950100,0.006635245575813635
48019000101,0.004565976465454572
48019000102,0.005762659570058032
48019000200,0.0016751973630065725
48019000300,0.0046847558434809375
48019000400,0.005312710682883079
48021950100,0.010014286177507504
48021950200,0.01320473089172269
48021950300,0.009239378820964383
48021950400,0.011472910533209726
48021950501,0.007965695429036784
48021950502,0.0058939037263046334
48021950600,0.005561453660905321
48021950700,0.009866861846957228
48021950801,0.009895260935797076
48021950802,0.009573534471715703
48023950300,0.048204792402844227
48025950100,0.004360310712107947
48025950201,0.009871907828477217
48025950202,0.020841289296861548
48025950300,0.020841289296861548
48025950400,0.020723668600805073
48025950500,0.021350981910438754
48025950600,0.01103694938124174
48027020100,0.0118747705724968
48027020201,0.015191910501154456
48027020202,0.0107874247150931
48027020300,0.01651194115668978
48027020401,0.01682467728723721
48027020402,0.015591098066553148
48027020500,0.01737523465221494
48027020600,0.016510844755034407
48027020701,0.021023764558116775
48027020702,0.021261983420785557
48027020800,0.014998660755512115
